代码,名称,今日涨幅
605366,宏柏新材,10.02
002119,康强电子,10.01
002559,亚威股份,10.01
000823,超声电子,10.01
600552,凯盛科技,10.0
601133,柏诚股份,10.0
002674,兴业科技,10.0
603938,三孚股份,8.8
603065,宿迁联盛,8.54
000703,恒逸石化,7.34
002787,华源控股,7.02
002668,TCL智家,7.0
601636,旗滨集团,6.95
000551,创元科技,6.23
600667,太极实业,6.2
002635,安洁科技,6.02
603002,宏昌电子,5.13
600176,中国巨石,4.69
603989,艾华集团,4.19
600596,新安股份,3.79
000925,众合科技,3.59
603386,骏亚科技,3.38
603668,天马科技,3.27
600857,宁波中百,2.94
600630,龙头股份,2.85
603823,百合花,2.64
002643,万润股份,1.89
000417,合百集团,1.88
600237,铜峰电子,1.69
002925,盈趣科技,1.63
002842,翔鹭钨业,1.46
002056,横店东磁,1.06
600058,五矿发展,0.93
002745,木林森,0.87
603458,勘设股份,0.78
600909,华安证券,0.75
002185,华天科技,0.71
603898,好莱客,0.69
600877,电科芯片,0.36
603125,常青科技,0.36
600703,三安光电,0.28
600888,新疆众和,0.0
000728,国元证券,-0.26
603335,迪生力,-0.66
000636,风华高科,-1.41
002387,维信诺,-1.45
002068,黑猫股份,-1.55
600579,中化装备,-1.9
600961,株冶集团,-2.03
002654,万润科技,-2.41
002648,卫星化学,-3.15
002803,吉宏股份,-3.22
000783,长江证券,-3.84
002254,泰和新材,-4.07
600078,澄星股份,-4.12
600516,方大炭素,-4.43
002167,东方锆业,-5.31
002515,金字火腿,-5.34
002491,通鼎互联,-6.1
600531,豫光金铅,-6.4
