代码,名称,今日涨幅
600748,上实发展,10.08
600973,宝胜股份,10.05
600676,交运股份,10.05
002181,粤 传 媒,10.04
000917,电广传媒,10.04
002795,永和智控,10.04
603015,弘讯科技,10.03
600986,浙文互联,10.03
002029,七 匹 狼,10.03
002849,威星智能,10.03
002777,久远银海,10.02
002927,泰永长征,10.02
603057,紫燕食品,10.01
603938,三孚股份,10.01
000503,国新健康,10.01
002115,三维通信,10.01
600215,派斯林,10.01
600879,航天电子,10.01
600513,联环药业,10.01
600410,华胜天成,10.01
600776,东方通信,10.0
002969,嘉美包装,10.0
002296,辉煌科技,10.0
600637,东方明珠,9.99
600556,天下秀,9.99
600143,金发科技,9.99
002729,好利科技,9.99
601958,金钼股份,9.99
603108,润达医疗,9.99
002400,省广集团,9.97
002278,神开股份,9.97
600397,江钨装备,9.95
600784,鲁银投资,9.94
600133,东湖高新,9.9
002378,章源钨业,8.44
603045,福达合金,8.28
002712,思美传媒,8.15
605177,东亚药业,8.15
000593,德龙汇能,8.01
603888,新华网,7.91
002255,海陆重工,7.8
002649,博彦科技,7.7
002488,金固股份,7.66
603116,红蜻蜓,7.61
603189,网达软件,7.38
603918,金桥信息,7.36
603682,锦和商管,7.34
600497,驰宏锌锗,7.31
000050,深天马Ａ,7.11
601611,中国核建,7.09
002177,御银股份,6.97
601226,华电科工,6.82
601615,明阳智能,6.81
002446,盛路通信,6.77
002243,力合科创,6.74
600558,大西洋,6.62
000892,欢瑞世纪,6.53
000878,云南铜业,6.53
603966,法兰泰克,6.51
600728,佳都科技,6.24
000676,智度股份,6.17
601512,中新集团,6.16
002416,爱施德,6.15
600577,精达股份,6.12
002354,天娱数科,6.06
603916,苏博特,6.03
600722,金牛化工,6.01
600284,浦东建设,5.92
600292,远达环保,5.82
600338,西藏珠峰,5.82
002706,良信股份,5.75
002153,石基信息,5.73
002119,康强电子,5.66
002394,联发股份,5.65
601858,中国科传,5.23
600459,贵研铂业,5.22
002945,华林证券,5.2
002757,南兴股份,5.17
600353,旭光电子,5.08
603993,洛阳钼业,5.07
002856,美芝股份,4.9
603000,人民网,4.88
601811,新华文轩,4.86
605162,新中港,4.85
000060,中金岭南,4.83
002123,梦网科技,4.83
603739,蔚蓝生物,4.79
600201,生物股份,4.76
002541,鸿路钢构,4.76
002842,翔鹭钨业,4.75
603037,凯众股份,4.7
600588,用友网络,4.67
002099,海翔药业,4.66
002082,万邦德,4.66
600633,浙数文化,4.65
600621,华鑫股份,4.62
000803,山高环能,4.6
002799,环球印务,4.58
002755,奥赛康,4.56
000156,华数传媒,4.53
603169,兰石重装,4.49
603729,龙韵股份,4.44
002291,遥望科技,4.4
002090,金智科技,4.36
002878,元隆雅图,4.32
000338,潍柴动力,4.32
002565,顺灏股份,4.16
600718,东软集团,4.15
600961,株冶集团,4.11
605066,天正电气,4.1
000852,石化机械,4.03
000850,华茂股份,4.02
002373,千方科技,3.98
600571,信雅达,3.75
000425,徐工机械,3.69
002803,吉宏股份,3.69
000936,华西股份,3.67
600037,歌华有线,3.67
000159,国际实业,3.61
000710,贝瑞基因,3.6
002279,久其软件,3.53
600703,三安光电,3.5
002413,雷科防务,3.45
600736,苏州高新,3.45
603356,华菱精工,3.44
000541,佛山照明,3.44
600405,动力源,3.44
002611,东方精工,3.42
600756,浪潮软件,3.39
000531,穗恒运Ａ,3.31
000665,湖北广电,3.28
