代码,名称,今日涨幅
603313,梦百合,10.06
000989,九芝堂,10.05
603137,恒尚节能,10.02
600671,天目药业,9.99
600428,中远海特,9.23
600129,太极集团,8.2
002674,兴业科技,7.01
002317,众生药业,6.97
002728,特一药业,6.38
002546,新联电子,6.24
002603,以岭药业,6.19
002923,润都股份,5.72
002038,双鹭药业,5.33
600267,海正药业,5.2
600557,康缘药业,5.08
001872,招商港口,3.6
600405,动力源,3.47
603055,台华新材,3.22
002123,梦网科技,3.12
600621,华鑫股份,2.83
603233,大参林,2.44
600812,华北制药,2.39
002907,华森制药,2.26
601339,百隆东方,2.2
000848,承德露露,2.02
000756,新华制药,2.02
002349,精华制药,1.98
603707,健友股份,1.87
600886,国投电力,1.82
000779,甘咨询,1.51
002275,桂林三金,1.45
002107,沃华医药,1.44
002541,鸿路钢构,1.17
002399,海普瑞,1.15
603682,锦和商管,1.15
000739,普洛药业,1.06
002550,千红制药,1.02
600998,九州通,1.0
600548,深高速,0.69
600975,新五丰,0.39
603367,辰欣药业,0.37
600007,中国国贸,0.36
001201,东瑞股份,0.26
605208,永茂泰,-2.01
002548,金新农,-3.34
002774,快意电梯,-4.03
002185,华天科技,-4.66
000048,京基智农,-4.73
