代码,名称,今日涨幅
600770,综艺股份,10.06
603095,越剑智能,10.03
603336,宏辉果蔬,10.02
002715,登云股份,10.02
601177,杭齿前进,10.02
603317,天味食品,10.01
601101,昊华能源,10.01
002313,日海智能,10.0
002297,博云新材,9.99
000593,德龙汇能,9.99
603318,水发燃气,9.98
002655,共达电声,7.76
601058,赛轮轮胎,7.49
603110,东方材料,7.38
603682,锦和商管,6.75
603335,迪生力,6.46
002963,豪尔赛,6.4
000066,中国长城,6.32
601218,吉鑫科技,6.01
002745,木林森,5.98
601699,潞安环能,5.89
600153,建发股份,5.56
601330,绿色动力,5.52
000848,承德露露,5.47
000811,冰轮环境,5.41
600186,莲花控股,5.35
600546,山煤国际,5.12
000422,湖北宜化,5.03
002115,三维通信,5.03
000636,风华高科,4.94
002636,金安国纪,4.94
603706,东方环宇,4.94
600830,香溢融通,4.93
603125,常青科技,4.75
600985,淮北矿业,4.72
002833,弘亚数控,4.71
003013,地铁设计,4.49
000922,佳电股份,4.31
603303,得邦照明,4.26
600769,祥龙电业,4.14
603221,爱丽家居,3.95
605336,帅丰电器,3.87
003022,联泓新科,3.78
002946,新乳业,3.66
603768,常青股份,3.63
603518,锦泓集团,3.59
605138,盛泰集团,3.5
600176,中国巨石,3.17
000626,远大控股,3.13
601233,桐昆股份,3.1
601918,新集能源,3.08
002774,快意电梯,3.03
002805,丰元股份,2.83
001286,陕西能源,2.81
000582,北部湾港,2.77
603916,苏博特,2.68
603798,康普顿,2.58
000155,川能动力,2.46
600776,东方通信,2.39
000301,东方盛虹,2.35
601969,海南矿业,2.28
002386,天原股份,2.21
600955,维远股份,2.19
002552,宝鼎科技,2.14
603170,宝立食品,2.07
603327,福蓉科技,1.96
002494,华斯股份,1.95
600874,创业环保,1.94
600719,大连热电,1.87
002591,恒大高新,1.81
601298,青岛港,1.79
000567,海德股份,1.66
002746,仙坛股份,1.61
000828,东莞控股,1.57
002404,嘉欣丝绸,1.57
600375,汉马科技,1.53
002216,三全食品,1.52
600377,宁沪高速,1.5
600167,联美控股,1.49
002208,合肥城建,1.43
600027,华电国际,1.43
002577,雷柏科技,1.37
002798,帝欧水华,1.34
002170,芭田股份,1.31
603320,迪贝电气,1.3
000407,胜利股份,1.27
603719,良品铺子,1.25
601939,建设银行,1.24
603316,诚邦股份,1.22
002606,大连电瓷,1.21
002414,高德红外,1.2
000782,恒申新材,1.18
603078,江化微,1.1
002695,煌上煌,1.09
600338,西藏珠峰,1.09
603970,中农立华,1.07
603378,亚士创能,1.05
603116,红蜻蜓,1.0
603527,众源新材,0.99
000987,越秀资本,0.99
002439,启明星辰,0.98
601658,邮储银行,0.97
600883,博闻科技,0.97
002176,江特电机,0.97
603066,音飞储存,0.97
605136,丽人丽妆,0.92
002545,东方铁塔,0.92
000598,兴蓉环境,0.88
600535,天士力,0.87
605151,西上海,0.87
603995,甬金股份,0.87
600971,恒源煤电,0.86
600543,莫高股份,0.81
001205,盛航股份,0.81
001387,雪祺电气,0.81
603041,美思德,0.8
001219,青岛食品,0.77
002079,苏州固锝,0.76
605180,华生科技,0.72
000001,平安银行,0.7
600109,国金证券,0.68
603165,荣晟环保,0.64
600137,浪莎股份,0.6
603520,司太立,0.6
003016,欣贺股份,0.6
600148,长春一东,0.58
002181,粤 传 媒,0.56
600676,交运股份,0.49
000686,东北证券,0.47
600846,同济科技,0.46
000089,深圳机场,0.42
000016,深康佳Ａ,0.29
603029,天鹅股份,0.26
000833,粤桂股份,0.26
603085,天成自控,0.25
603326,我乐家居,0.23
002340,格林美,0.11
603836,海程邦达,0.07
002539,云图控股,0.0
002856,美芝股份,0.0
000565,渝三峡Ａ,0.0
603022,新通联,0.0
600854,春兰股份,0.0
603511,爱慕股份,-0.14
000619,海螺新材,-0.17
002516,旷达科技,-0.17
603282,亚光股份,-0.18
001313,粤海饲料,-0.35
601339,百隆东方,-0.35
600561,江西长运,-0.43
002706,良信股份,-0.44
605300,佳禾食品,-0.45
002724,海洋王,-0.56
603310,巍华新材,-0.66
003003,天元股份,-0.67
002999,天禾股份,-0.68
603660,苏州科达,-0.7
603976,正川股份,-0.79
603600,永艺股份,-0.93
600267,海正药业,-1.12
603060,国检集团,-1.14
603680,今创集团,-1.52
600857,宁波中百,-1.53
603806,福斯特,-1.64
603276,恒兴新材,-1.74
002855,捷荣技术,-1.77
603989,艾华集团,-1.79
603390,通达电气,-2.17
002480,新筑股份,-2.23
002748,世龙实业,-2.28
603002,宏昌电子,-2.64
002120,韵达股份,-2.71
605006,山东玻纤,-2.73
002406,远东传动,-3.08
600538,国发股份,-3.09
600499,科达制造,-3.35
000925,众合科技,-3.56
000906,浙商中拓,-3.57
600330,天通股份,-3.65
002949,华阳国际,-3.82
600246,万通发展,-4.22
002795,永和智控,-4.29
600637,东方明珠,-5.62
003036,泰坦股份,-8.44
