代码,名称,今日涨幅
600578,京能电力,10.05
603333,尚纬股份,10.03
600081,东风科技,10.03
600088,中视传媒,10.03
002066,瑞泰科技,10.0
603078,江化微,10.0
601133,柏诚股份,9.99
603505,金石资源,9.99
603779,威龙股份,9.98
002918,蒙娜丽莎,9.98
603520,司太立,9.98
002031,巨轮智能,9.95
603115,海星股份,7.45
603178,圣龙股份,6.87
600078,澄星股份,6.62
002786,银宝山新,6.32
600246,万通发展,6.31
603320,迪贝电气,6.21
000863,三湘印象,6.04
000700,模塑科技,5.98
000559,万向钱潮,5.8
002174,游族网络,5.75
603081,大丰实业,5.57
603638,艾迪精密,5.28
601882,海天精工,5.14
002856,美芝股份,5.02
002474,榕基软件,4.97
002207,准油股份,4.96
603738,泰晶科技,4.91
002208,合肥城建,4.85
600158,中体产业,4.74
002637,赞宇科技,4.72
600903,贵州燃气,4.43
002643,万润股份,4.27
603166,福达股份,4.23
000551,创元科技,4.14
002301,齐心集团,4.07
000837,秦川机床,4.04
002878,元隆雅图,3.87
603680,今创集团,3.83
002068,黑猫股份,3.76
600698,湖南天雁,3.68
603915,国茂股份,3.68
603172,万丰股份,3.47
600367,红星发展,3.36
600577,精达股份,3.3
002600,领益智造,3.29
603926,铁流股份,3.18
600730,中国高科,3.06
603305,旭升集团,3.05
002795,永和智控,3.0
002520,日发精机,2.97
603125,常青科技,2.94
603269,海鸥股份,2.8
001210,金房能源,2.76
603116,红蜻蜓,2.71
002871,伟隆股份,2.6
603928,兴业股份,2.42
003025,思进智能,2.39
002119,康强电子,2.38
002009,天奇股份,2.32
605018,长华集团,2.23
603155,新亚强,2.2
603990,麦迪科技,2.16
605167,利柏特,2.14
000678,襄阳轴承,2.05
002457,青龙管业,2.02
000953,河化股份,2.01
605303,园林股份,1.92
002184,海得控制,1.92
605177,东亚药业,1.92
603912,佳力图,1.76
603706,东方环宇,1.69
002044,美年健康,1.63
002658,雪迪龙,1.62
600727,鲁北化工,1.31
002963,豪尔赛,1.3
002355,兴民智通,1.23
603023,威帝股份,1.2
603903,中持股份,1.17
601728,中国电信,1.12
603212,赛伍技术,1.0
001356,富岭股份,0.93
002832,比音勒芬,0.86
002577,雷柏科技,0.8
002443,金洲管道,0.74
600023,浙能电力,0.66
001965,招商公路,0.61
603880,南卫股份,0.23
603969,银龙股份,0.2
002654,万润科技,0.06
600353,旭光电子,-0.05
002809,红墙股份,-0.52
600226,亨通股份,-0.53
002681,奋达科技,-0.72
600707,彩虹股份,-0.74
603332,苏州龙杰,-0.82
002727,一心堂,-0.84
600207,安彩高科,-1.47
603725,天安新材,-1.63
002023,海特高新,-1.81
000995,皇台酒业,-1.82
603823,百合花,-2.01
603162,海通发展,-2.76
002245,蔚蓝锂芯,-2.89
600509,天富能源,-2.9
002277,友阿股份,-2.97
002617,露笑科技,-3.51
600449,宁夏建材,-3.7
601777,千里科技,-4.23
600475,华光环能,-4.58
002254,泰和新材,-4.77
603938,三孚股份,-5.41
600530,交大昂立,-5.57
600156,华升股份,-7.68
600857,宁波中百,-9.99
603093,南华期货,-10.0
