代码,名称,今日涨幅
600011,华能国际,10.05
603303,得邦照明,10.02
603439,贵州三力,10.0
000151,中成股份,10.0
600869,远东股份,10.0
002806,华锋股份,9.99
000636,风华高科,9.03
601918,新集能源,7.33
002039,黔源电力,7.27
002527,新时达,6.44
601963,重庆银行,5.9
600021,上海电力,5.19
002348,高乐股份,5.06
000543,皖能电力,5.04
603272,联翔股份,5.0
600642,申能股份,4.98
003018,金富科技,4.26
000716,黑芝麻,4.1
002552,宝鼎科技,3.81
000600,建投能源,3.72
600601,方正科技,3.63
001289,龙源电力,3.54
000993,闽东电力,3.48
603078,江化微,3.27
000875,吉电股份,3.16
600795,国电电力,3.0
002823,凯中精密,2.94
001286,陕西能源,2.89
600377,宁沪高速,2.87
002893,京能热力,2.7
600197,伊力特,2.59
000712,锦龙股份,2.46
000429,粤高速Ａ,2.26
600116,三峡水利,2.22
600098,广州发展,2.17
600302,标准股份,1.7
002015,协鑫能科,1.65
600236,桂冠电力,1.57
000582,北部湾港,1.57
600992,贵绳股份,1.54
600906,财达证券,0.91
002951,金时科技,0.86
600780,通宝能源,0.78
000519,中兵红箭,0.77
000859,国风新材,0.65
000027,深圳能源,0.37
002354,天娱数科,0.28
000338,潍柴动力,0.08
600458,时代新材,0.08
000899,赣能股份,0.0
600163,中闽能源,-0.43
003036,泰坦股份,-0.5
000531,穗恒运Ａ,-0.76
603977,国泰集团,-0.79
002171,楚江新材,-2.69
600237,铜峰电子,-2.93
002243,力合科创,-3.1
605055,迎丰股份,-3.16
600176,中国巨石,-3.17
600367,红星发展,-3.37
600172,黄河旋风,-3.56
600246,万通发展,-3.81
600330,天通股份,-4.66
002655,共达电声,-4.82
002579,中京电子,-5.72
601958,金钼股份,-9.98
002185,华天科技,-10.0
