code,name
000338,潍柴动力
000501,武商集团
000519,中兵红箭
000532,华金资本
000533,顺钠股份
000561,烽火电子
000576,甘化科工
000593,德龙汇能
000635,英 力 特
000682,东方电子
000726,鲁  泰Ａ
000798,中水渔业
000801,四川九洲
000803,山高环能
000829,天音控股
000830,鲁西化工
000850,华茂股份
000852,石化机械
000859,国风新材
000902,新洋丰
000917,电广传媒
000920,沃顿科技
000936,华西股份
000970,中科三环
001216,华瓷股份
002023,海特高新
002031,巨轮智能
002041,登海种业
002057,中钢天源
002082,万邦德
002090,金智科技
002099,海翔药业
002111,威海广泰
002112,三变科技
002114,罗平锌电
002115,三维通信
002123,梦网科技
002125,湘潭电化
002167,东方锆业
002171,楚江新材
002174,游族网络
002194,武汉凡谷
002195,岩山科技
002201,九鼎新材
002203,海亮股份
002206,海 利 得
002221,东华能源
002243,力合科创
002248,华东数控
002250,联化科技
002255,海陆重工
002277,友阿股份
002278,神开股份
002283,天润工业
002296,辉煌科技
002334,英威腾
002366,融发核电
002373,千方科技
002376,新北洋
002378,章源钨业
002394,联发股份
002400,省广集团
002406,远东传动
002413,雷科防务
002416,爱施德
002419,天虹股份
002429,兆驰股份
002446,盛路通信
002462,嘉事堂
002510,天汽模
002516,旷达科技
002583,海能达
002587,奥拓电子
002611,东方精工
002624,完美世界
002635,安洁科技
002651,利君股份
002655,共达电声
002669,康达新材
002674,兴业科技
002677,浙江美大
002706,良信股份
002708,光洋股份
002729,好利科技
002772,众兴菌业
002783,凯龙股份
002815,崇达技术
002824,和胜股份
002842,翔鹭钨业
002949,华阳国际
002969,嘉美包装
003037,三和管桩
600028,中国石化
600106,重庆路桥
600128,苏豪弘业
600133,东湖高新
600135,乐凯胶片
600198,大唐电信
600201,生物股份
600215,派斯林
600246,万通发展
600271,航天信息
600284,浦东建设
600302,标准股份
600318,新力金融
600320,振华重工
600338,西藏珠峰
600353,旭光电子
600366,宁波韵升
600367,红星发展
600372,中航机载
600399,抚顺特钢
600468,百利电气
600478,科力远
600481,双良节能
600497,驰宏锌锗
600507,方大特钢
600523,贵航股份
600552,凯盛科技
600558,大西洋
600583,海油工程
600590,泰豪科技
600598,北大荒
600637,东方明珠
600643,爱建集团
600703,三安光电
600710,苏美达
600714,金瑞矿业
600718,东软集团
600724,宁波富达
600728,佳都科技
600775,南京熊猫
600784,鲁银投资
600819,耀皮玻璃
600838,上海九百
600869,远东股份
600989,宝丰能源
601179,中国西电
601226,华电科工
601512,中新集团
601609,金田股份
601611,中国核建
601615,明阳智能
601872,招商轮船
601958,金钼股份
601965,中国汽研
603015,弘讯科技
603018,华设集团
603037,凯众股份
603058,永吉股份
603116,红蜻蜓
603118,共进股份
603125,常青科技
603132,金徽股份
603161,科华控股
603169,兰石重装
603206,嘉环科技
603219,富佳股份
603300,海南华铁
603317,天味食品
603328,依顿电子
603333,尚纬股份
603356,华菱精工
603488,展鹏科技
603515,欧普照明
603588,高能环境
603637,镇海股份
603679,华体科技
603682,锦和商管
603703,盛洋科技
603738,泰晶科技
603788,宁波高发
603809,豪能股份
603889,新澳股份
603912,佳力图
603916,苏博特
603966,法兰泰克
603977,国泰集团
603989,艾华集团
603995,甬金股份
688022,瀚川智能
688033,天宜新材
688038,中科通达
688079,美迪凯
688119,中钢洛耐
688176,亚虹医药
688219,会通股份
688223,晶科能源
688509,正元地信
688586,江航装备
688779,五矿新能
