code,name
000050,深天马Ａ
000159,国际实业
000739,普洛药业
000875,吉电股份
000987,越秀资本
001202,炬申股份
001219,青岛食品
002063,远光软件
002153,石基信息
002195,岩山科技
002203,海亮股份
002206,海 利 得
002291,遥望科技
002296,辉煌科技
002354,天娱数科
002366,融发核电
002574,明牌珠宝
002659,凯文教育
002708,光洋股份
002712,思美传媒
002774,快意电梯
002945,华林证券
002950,奥美医疗
600120,浙江东方
600399,抚顺特钢
600552,凯盛科技
600556,天下秀
600589,大位科技
600590,泰豪科技
600637,东方明珠
600640,国脉文化
600714,金瑞矿业
600718,东软集团
600775,南京熊猫
600784,鲁银投资
601360,三六零
601808,中海油服
603015,弘讯科技
603191,望变电气
603339,四方科技
603488,展鹏科技
603739,蔚蓝生物
603916,苏博特
605066,天正电气
605162,新中港
688207,格灵深瞳
688327,云从科技
