代码,名称,今日涨幅
603608,天创时尚,10.04
600345,长江通信,10.02
001208,华菱线缆,10.02
603318,水发燃气,10.01
002633,申科股份,10.01
002935,天奥电子,10.01
001400,江顺科技,10.0
603738,泰晶科技,10.0
000636,风华高科,10.0
600230,沧州大化,10.0
001212,中旗新材,10.0
600391,航发科技,10.0
603163,圣晖集成,10.0
002177,御银股份,9.99
000777,中核科技,9.99
000993,闽东电力,9.98
002734,利民股份,9.98
600744,华银电力,9.97
001896,豫能控股,9.97
603992,松霖科技,8.28
002947,恒铭达,8.27
603588,高能环境,8.03
002536,飞龙股份,7.84
603269,海鸥股份,7.56
600714,金瑞矿业,7.54
601226,华电科工,7.42
600644,乐山电力,7.2
002163,海南发展,6.87
603279,景津装备,6.53
600893,航发动力,6.46
002478,常宝股份,6.45
601126,四方股份,6.34
002126,银轮股份,6.27
603070,万控智造,6.21
603065,宿迁联盛,6.16
000571,新大洲A,6.1
600233,圆通速递,6.0
002626,金达威,5.98
000582,北部湾港,5.94
001226,拓山重工,5.9
600409,三友化工,5.9
002420,毅昌科技,5.64
600522,中天科技,5.62
002050,三花智控,5.5
600216,浙江医药,5.34
002576,通达动力,5.21
002348,高乐股份,5.07
002987,京北方,4.7
603358,华达科技,4.68
603356,华菱精工,4.64
002472,双环传动,4.57
003033,征和工业,4.56
603380,易德龙,4.42
600113,浙江东日,4.34
600761,安徽合力,4.3
603127,昭衍新药,4.24
002548,金新农,4.21
002631,德尔未来,4.2
002248,华东数控,4.13
603282,亚光股份,4.11
601872,招商轮船,4.1
603016,新宏泰,4.06
601898,中煤能源,4.05
600995,南网储能,4.04
000708,中信特钢,4.04
600410,华胜天成,4.03
002703,浙江世宝,3.92
001379,腾达科技,3.91
002296,辉煌科技,3.91
000738,航发控制,3.86
002144,宏达高科,3.84
002134,天津普林,3.84
601689,拓普集团,3.83
002250,联化科技,3.8
000862,银星能源,3.77
600295,鄂尔多斯,3.74
600507,方大特钢,3.73
002797,第一创业,3.72
600505,西昌电力,3.71
603822,嘉澳环保,3.66
600172,黄河旋风,3.63
600343,航天动力,3.52
002985,北摩高科,3.52
600517,国网英大,3.49
002430,杭氧股份,3.41
002629,仁智股份,3.4
002730,电光科技,3.39
600163,中闽能源,3.39
603871,嘉友国际,3.38
002925,盈趣科技,3.38
603028,赛福天,3.33
002724,海洋王,3.22
003021,兆威机电,3.18
600470,六国化工,3.12
002131,利欧股份,3.1
601369,陕鼓动力,3.1
600053,九鼎投资,3.09
000967,盈峰环境,3.08
000997,新 大 陆,3.07
601001,晋控煤业,2.98
002511,中顺洁柔,2.95
600207,安彩高科,2.91
001324,长青科技,2.85
002801,微光股份,2.83
600313,农发种业,2.83
002357,富临运业,2.75
600378,昊华科技,2.75
601601,中国太保,2.75
603124,江南新材,2.75
002539,云图控股,2.72
600426,华鲁恒升,2.7
600186,莲花控股,2.7
600023,浙能电力,2.7
000547,航天发展,2.69
603693,江苏新能,2.68
002151,北斗星通,2.65
002457,青龙管业,2.63
605162,新中港,2.63
603115,海星股份,2.63
600862,中航高科,2.62
603324,盛剑科技,2.6
002318,久立特材,2.59
600331,宏达股份,2.58
002753,永东股份,2.57
601318,中国平安,2.56
002104,恒宝股份,2.55
605319,无锡振华,2.53
002299,圣农发展,2.49
001268,联合精密,2.45
600158,中体产业,2.43
002965,祥鑫科技,2.43
601138,工业富联,2.43
002833,弘亚数控,2.4
603379,三美股份,2.37
000534,万泽股份,2.33
002937,兴瑞科技,2.32
000875,吉电股份,2.32
601390,中国中铁,2.31
002534,西子洁能,2.3
600236,桂冠电力,2.3
605055,迎丰股份,2.27
600990,四创电子,2.26
603211,晋拓股份,2.22
600160,巨化股份,2.19
002493,荣盛石化,2.16
600987,航民股份,2.13
000555,神州信息,2.12
002384,东山精密,2.12
002788,鹭燕医药,2.09
600873,梅花生物,2.07
605020,永和股份,2.06
600875,东方电气,2.03
002957,科瑞技术,2.03
000565,渝三峡Ａ,1.99
600346,恒力石化,1.97
000937,冀中能源,1.95
603177,德创环保,1.94
000525,红太阳,1.93
002266,浙富控股,1.92
002055,得润电子,1.89
603577,汇金通,1.82
002865,钧达股份,1.78
603203,快克智能,1.77
000695,滨海能源,1.76
002386,天原股份,1.74
600032,浙江新能,1.72
002537,海联金汇,1.71
000544,中原环保,1.7
000768,中航西飞,1.69
603190,亚通精工,1.65
000930,中粮科技,1.65
002955,鸿合科技,1.65
002593,日上集团,1.64
002300,太阳电缆,1.63
600570,恒生电子,1.62
002049,紫光国微,1.6
603189,网达软件,1.59
002800,天顺股份,1.53
002233,塔牌集团,1.51
002278,神开股份,1.48
601208,东材科技,1.48
600348,华阳股份,1.45
601628,中国人寿,1.43
603303,得邦照明,1.43
002658,雪迪龙,1.42
600603,广汇物流,1.42
002866,传艺科技,1.41
001299,美能能源,1.4
000789,万年青,1.39
002234,民和股份,1.38
603628,清源股份,1.37
002272,川润股份,1.35
603565,中谷物流,1.32
603989,艾华集团,1.32
603062,麦加芯彩,1.31
002886,沃特股份,1.29
000554,泰山石油,1.26
002274,华昌化工,1.24
600482,中国动力,1.21
001207,联科科技,1.21
002927,泰永长征,1.19
600206,有研新材,1.17
002624,完美世界,1.17
000731,四川美丰,1.13
600817,宇通重工,1.13
600123,兰花科创,1.12
600369,西南证券,1.11
002657,中科金财,1.09
002597,金禾实业,1.09
600319,亚星化学,1.08
603409,汇通控股,1.08
001872,招商港口,1.06
002491,通鼎互联,1.05
000707,双环科技,1.04
603299,苏盐井神,1.04
605299,舒华体育,1.03
601666,平煤股份,1.02
000887,中鼎股份,1.01
601233,桐昆股份,1.0
002690,美亚光电,1.0
603817,海峡环保,0.98
600523,贵航股份,0.95
000757,浩物股份,0.95
601858,中国科传,0.93
605090,九丰能源,0.92
603678,火炬电子,0.86
600098,广州发展,0.85
000059,华锦股份,0.82
600105,永鼎股份,0.81
001205,盛航股份,0.77
600030,中信证券,0.77
603959,百利科技,0.75
002380,科远智慧,0.7
002034,旺能环境,0.7
603985,恒润股份,0.67
600590,泰豪科技,0.66
603214,爱婴室,0.64
002875,安奈儿,0.63
603967,中创物流,0.61
002861,瀛通通讯,0.54
002560,通达股份,0.54
000528,柳    工,0.51
001286,陕西能源,0.5
601199,江南水务,0.5
603018,华设集团,0.49
002008,大族激光,0.48
603208,江山欧派,0.46
603256,宏和科技,0.45
002116,中国海诚,0.45
600579,中化装备,0.43
000983,山西焦煤,0.42
601339,百隆东方,0.42
600235,民丰特纸,0.41
603041,美思德,0.37
002877,智能自控,0.31
605266,健之佳,0.29
002337,赛象科技,0.28
601956,东贝集团,0.27
601991,大唐发电,0.27
605118,力鼎光电,0.27
002185,华天科技,0.27
003816,中国广核,0.26
603909,建发合诚,0.25
603005,晶方科技,0.25
603029,天鹅股份,0.24
601375,中原证券,0.23
000966,长源电力,0.23
603267,鸿远电子,0.19
601231,环旭电子,0.16
600508,上海能源,0.08
000733,振华科技,0.04
002054,德美化工,0.0
605166,聚合顺,0.0
000586,汇源通信,0.0
002978,安宁股份,-0.03
603273,天元智能,-0.05
600101,明星电力,-0.1
002796,世嘉科技,-0.11
000404,长虹华意,-0.14
603155,新亚强,-0.24
002962,五方光电,-0.25
603201,XD常润股,-0.27
002899,英派斯,-0.31
002725,跃岭股份,-0.35
002998,优彩资源,-0.44
603920,世运电路,-0.45
000021,深科技,-0.52
605589,圣泉集团,-0.54
603359,东珠生态,-0.56
000157,中联重科,-0.6
603679,华体科技,-0.6
002828,贝肯能源,-0.65
002085,万丰奥威,-0.67
002817,黄山胶囊,-0.71
600671,天目药业,-0.76
603339,四方科技,-0.77
002046,国机精工,-0.8
002452,长高电新,-0.81
603118,共进股份,-0.87
002845,同兴达,-0.89
601857,中国石油,-0.9
603601,再升科技,-0.98
603516,淳中科技,-1.05
600273,嘉化能源,-1.09
603929,亚翔集成,-1.2
000968,蓝焰控股,-1.27
603097,江苏华辰,-1.28
002466,天齐锂业,-1.3
600510,黑牡丹,-1.32
603315,福鞍股份,-1.39
603696,安记食品,-1.41
600962,国投中鲁,-1.45
002346,柘中股份,-1.5
002993,奥海科技,-1.52
605366,宏柏新材,-1.68
000782,恒申新材,-1.82
601808,中海油服,-1.9
002851,麦格米特,-1.93
605077,华康股份,-2.21
002364,中恒电气,-2.39
002531,天顺风能,-2.5
600693,东百集团,-2.52
600183,生益科技,-2.64
603090,宏盛股份,-2.71
603031,安孚科技,-2.73
603091,众鑫股份,-2.93
002158,汉钟精机,-3.1
603186,华正新材,-3.11
002885,京泉华,-3.23
000823,超声电子,-3.91
603336,宏辉果蔬,-4.06
002286,保龄宝,-4.22
000890,法尔胜,-4.49
002827,高争民爆,-4.75
002541,鸿路钢构,-4.79
603069,海汽集团,-5.54
002099,海翔药业,-8.27
