代码,名称,今日涨幅
603387,基蛋生物,10.01
600774,汉商集团,10.01
603137,恒尚节能,10.01
600829,人民同泰,10.01
000739,普洛药业,10.0
603378,亚士创能,9.97
002412,汉森制药,9.49
002107,沃华医药,7.92
002250,联化科技,7.75
600513,联环药业,7.46
002067,景兴纸业,6.97
002317,众生药业,6.87
000860,顺鑫农业,6.45
601339,百隆东方,6.42
002292,奥飞娱乐,6.28
000989,九芝堂,5.49
601918,新集能源,5.26
002264,新 华 都,4.98
002879,长缆科技,4.92
600535,天士力,4.8
002575,群兴玩具,4.68
002382,蓝帆医疗,4.41
000990,诚志股份,4.37
002905,金逸影视,4.21
603367,辰欣药业,4.17
603170,宝立食品,4.08
600839,四川长虹,4.06
002908,德生科技,4.0
600587,新华医疗,3.67
600867,通化东宝,3.49
000089,深圳机场,3.46
600207,安彩高科,3.44
600267,海正药业,3.36
002103,广博股份,3.31
000917,电广传媒,3.29
002216,三全食品,3.26
601956,东贝集团,3.23
600327,大东方,3.15
600812,华北制药,3.11
600825,新华传媒,3.09
002332,仙琚制药,3.08
000410,沈阳机床,3.06
002078,太阳纸业,3.03
600073,光明肉业,2.95
603998,方盛制药,2.94
000612,焦作万方,2.89
002550,千红制药,2.85
603569,长久物流,2.83
002701,奥瑞金,2.78
600351,亚宝药业,2.75
000650,仁和药业,2.75
600848,上海临港,2.75
600997,开滦股份,2.7
002786,银宝山新,2.69
002019,亿帆医药,2.65
002728,特一药业,2.62
000948,南天信息,2.6
002399,海普瑞,2.54
600380,健康元,2.53
002044,美年健康,2.53
002392,北京利尔,2.5
002252,上海莱士,2.49
600100,同方股份,2.45
002737,葵花药业,2.44
002746,仙坛股份,2.44
600613,神奇制药,2.4
600271,航天信息,2.34
600062,华润双鹤,2.31
002867,周大生,2.31
603229,奥翔药业,2.27
603617,君禾股份,2.19
002627,三峡旅游,2.18
002566,益盛药业,2.16
600479,千金药业,2.14
002675,东诚药业,2.14
600847,万里股份,2.13
600420,国药现代,2.13
600674,川投能源,2.09
605266,健之佳,2.08
600643,爱建集团,1.99
600129,太极集团,1.99
601999,出版传媒,1.87
600212,绿能慧充,1.85
003000,劲仔食品,1.82
603309,维力医疗,1.81
000630,铜陵有色,1.77
000683,博源化工,1.72
002574,明牌珠宝,1.69
002603,以岭药业,1.69
002007,华兰生物,1.68
603609,禾丰股份,1.67
601607,上海医药,1.57
000848,承德露露,1.56
002500,山西证券,1.5
600056,中国医药,1.47
600223,福瑞达,1.46
601019,山东出版,1.44
002481,双塔食品,1.44
600616,金枫酒业,1.43
600167,联美控股,1.38
000950,重药控股,1.27
603980,吉华集团,1.25
002774,快意电梯,1.11
603081,大丰实业,1.09
603987,康德莱,1.07
603858,步长制药,1.07
601816,京沪高铁,1.06
000995,皇台酒业,1.05
601003,柳钢股份,1.03
000798,中水渔业,1.02
002671,龙泉股份,1.0
600272,开开实业,0.97
601186,中国铁建,0.95
002930,宏川智慧,0.9
600744,华银电力,0.9
600007,中国国贸,0.9
002178,延华智能,0.87
603566,普莱柯,0.86
605388,均瑶健康,0.85
002267,陕天然气,0.85
600375,汉马科技,0.83
600864,哈投股份,0.79
000705,浙江震元,0.79
002873,新天药业,0.75
002593,日上集团,0.71
600236,桂冠电力,0.7
000800,一汽解放,0.64
002889,东方嘉盛,0.62
002681,奋达科技,0.61
002075,沙钢股份,0.55
002429,兆驰股份,0.48
603128,华贸物流,0.45
601928,凤凰传媒,0.43
001965,招商公路,0.38
600398,海澜之家,0.17
600583,海油工程,0.16
002030,达安基因,0.16
600556,天下秀,0.12
002120,韵达股份,0.1
600025,华能水电,0.0
000597,东北制药,-0.07
002204,大连重工,-0.18
002302,西部建设,-0.22
600279,重庆港,-0.24
002858,力盛体育,-0.26
600676,交运股份,-0.28
002511,中顺洁柔,-0.4
000886,海南高速,-0.43
600521,华海药业,-0.47
000407,胜利股份,-0.49
600692,亚通股份,-0.67
000655,金岭矿业,-0.72
002666,德联集团,-0.72
600422,昆药集团,-0.79
000582,北部湾港,-0.8
600655,豫园股份,-0.94
600998,九州通,-0.96
600359,新农开发,-0.98
600883,博闻科技,-1.09
601827,三峰环境,-1.14
000812,陕西金叶,-1.15
600797,浙大网新,-1.18
603105,芯能科技,-1.22
600333,长春燃气,-1.24
601229,上海银行,-1.34
002719,麦趣尔,-1.39
600648,外高桥,-1.46
603012,创力集团,-1.63
601399,国机重装,-1.75
603233,大参林,-2.18
000791,甘肃能源,-2.67
