代码,名称,日期,收盘价,涨跌幅,成交量比VMA5,换手率
601101,昊华能源,2026-04-28,10.88,10.01%,1.14,4.69
000593,德龙汇能,2026-04-28,25.44,9.99%,1.45,14.89
603335,迪生力,2026-04-28,7.25,6.46%,1.06,15.31
600736,苏州高新,2026-04-28,7.82,2.22%,1.41,21.8
600338,西藏珠峰,2026-04-28,25.1,1.09%,1.29,17.32
