代码,名称,日期,收盘价,涨跌幅,成交量比VMA5,换手率
002636,金安国纪,2026-04-14,38.79,5.98%,1.01,8.29
601002,晋亿实业,2026-04-14,6.15,4.41%,1.22,8.24
000695,滨海能源,2026-04-14,14.39,3.08%,1.03,9.49
002678,珠江钢琴,2026-04-14,5.91,1.9%,1.12,3.77
002491,通鼎互联,2026-04-14,15.09,1.82%,1.05,23.15
