代码,名称,今日涨幅
000566,海南海药,10.02
603505,金石资源,10.02
600641,万业企业,10.01
600667,太极实业,10.01
000925,众合科技,9.96
600961,株冶集团,8.98
600999,招商证券,8.72
002317,众生药业,8.71
002921,联诚精密,8.71
000783,长江证券,8.1
000422,湖北宜化,7.12
002342,巨力索具,7.04
002755,奥赛康,6.61
603078,江化微,6.56
000782,恒申新材,6.44
603155,新亚强,5.77
002728,特一药业,5.03
600707,彩虹股份,4.56
000728,国元证券,4.54
002643,万润股份,4.15
600843,上工申贝,4.07
603823,百合花,4.05
002023,海特高新,4.01
002828,贝肯能源,3.97
601901,方正证券,3.89
000756,新华制药,3.88
000567,海德股份,3.52
002106,莱宝高科,3.03
601198,东兴证券,2.94
002386,天原股份,2.74
002600,领益智造,2.65
002860,星帅尔,2.33
600379,宝光股份,2.06
002182,宝武镁业,1.99
000970,中科三环,1.97
002631,德尔未来,1.68
600367,红星发展,1.38
603456,九洲药业,1.32
603339,四方科技,1.19
002805,丰元股份,1.15
603399,永杉锂业,1.07
000810,创维数字,1.06
603903,中持股份,0.3
600732,爱旭股份,0.07
002208,合肥城建,-0.1
600630,龙头股份,-0.21
600184,光电股份,-0.37
000017,深中华A,-0.65
002129,TCL中环,-1.0
002658,雪迪龙,-1.3
603520,司太立,-1.63
000541,佛山照明,-2.01
603956,威派格,-2.06
002077,大港股份,-2.07
000672,上峰水泥,-2.36
002272,川润股份,-2.94
603032,德新科技,-3.16
603125,常青科技,-3.45
002587,奥拓电子,-3.59
601636,旗滨集团,-4.5
601133,柏诚股份,-6.22
000920,沃顿科技,-7.11
