代码,名称,今日涨幅
002531,天顺风能,10.01
002056,横店东磁,10.0
603803,瑞斯康达,10.0
600722,金牛化工,10.0
601218,吉鑫科技,9.98
603218,日月股份,7.63
600773,西藏城投,5.67
600233,圆通速递,5.02
000065,北方国际,4.95
002952,亚世光电,4.91
001338,永顺泰,4.8
600714,金瑞矿业,4.46
000695,滨海能源,4.19
002636,金安国纪,4.16
000922,佳电股份,3.85
600468,百利电气,3.25
000048,京基智农,2.97
000973,佛塑科技,2.95
002366,融发核电,2.9
600241,时代万恒,1.53
603227,雪峰科技,1.22
600012,皖通高速,1.2
601969,海南矿业,1.04
002734,利民股份,0.94
603628,清源股份,0.73
002631,德尔未来,0.63
002202,金风科技,0.45
605183,确成股份,0.13
002887,绿茵生态,0.08
002302,西部建设,0.0
000557,西部创业,0.0
000507,珠海港,-1.21
603098,森特股份,-1.23
002666,德联集团,-1.31
603017,中衡设计,-1.35
600188,兖矿能源,-1.8
000155,川能动力,-2.07
600063,皖维高新,-2.27
002394,联发股份,-2.64
603086,先达股份,-2.82
603421,鼎信通讯,-2.9
603876,鼎胜新材,-3.02
002221,东华能源,-3.18
600703,三安光电,-3.2
600578,京能电力,-3.9
603588,高能环境,-4.45
000600,建投能源,-4.77
600888,新疆众和,-5.29
