代码,名称,今日涨幅
605006,山东玻纤,10.03
002125,湘潭电化,10.02
603823,百合花,9.99
600403,大有能源,9.95
002700,万憬能源,8.27
603045,福达合金,7.9
600063,皖维高新,5.65
002527,新时达,5.57
603466,风语筑,4.84
002863,今飞凯达,4.41
603212,赛伍技术,4.41
002552,宝鼎科技,4.01
600110,诺德股份,3.3
002735,王子新材,3.11
603078,江化微,3.08
000530,冰山冷热,2.85
601398,工商银行,1.99
000058,深 赛 格,1.9
002707,众信旅游,1.88
000859,国风新材,1.79
601963,重庆银行,1.5
601988,中国银行,1.49
000987,越秀资本,1.32
003013,地铁设计,1.29
600458,时代新材,1.13
601939,建设银行,1.08
601666,平煤股份,0.83
600919,江苏银行,0.53
601328,交通银行,0.44
002494,华斯股份,0.41
600000,浦发银行,0.32
603201,XD常润股,-0.44
600985,淮北矿业,-0.64
600965,福成股份,-0.66
001322,箭牌家居,-0.74
600906,财达证券,-0.87
603065,宿迁联盛,-1.05
603725,天安新材,-1.17
603938,三孚股份,-1.19
002724,海洋王,-1.32
002106,莱宝高科,-3.18
002322,理工能科,-3.64
000823,超声电子,-3.92
002319,乐通股份,-4.77
002556,辉隆股份,-5.31
002387,维信诺,-6.16
000590,启迪药业,-8.46
003036,泰坦股份,-9.53
