代码,名称,今日涨幅
003037,三和管桩,10.04
002774,快意电梯,10.04
002677,浙江美大,10.03
600775,南京熊猫,10.02
002023,海特高新,10.02
002250,联化科技,10.01
603017,中衡设计,10.01
600215,派斯林,10.01
601611,中国核建,10.01
002969,嘉美包装,10.0
603488,展鹏科技,10.0
600838,上海九百,10.0
600372,中航机载,9.99
600637,东方明珠,9.99
600629,华建集团,9.99
002519,银河电子,9.98
600967,内蒙一机,9.98
600271,航天信息,9.98
603169,兰石重装,9.97
002366,融发核电,9.96
002195,岩山科技,9.96
002279,久其软件,9.95
601608,中信重工,9.94
603588,高能环境,9.66
600481,双良节能,7.91
603057,紫燕食品,7.88
600552,凯盛科技,7.78
600590,泰豪科技,7.67
603037,凯众股份,7.38
603926,铁流股份,7.3
601872,招商轮船,6.55
603272,联翔股份,6.44
000593,德龙汇能,6.32
600435,北方导航,6.31
002347,泰尔股份,6.14
600877,电科芯片,6.07
002541,鸿路钢构,6.01
001324,长青科技,6.0
002755,奥赛康,5.88
002413,雷科防务,5.86
000678,襄阳轴承,5.8
002921,联诚精密,5.78
600468,百利电气,5.67
002107,沃华医药,5.63
603305,旭升集团,5.6
600257,大湖股份,5.56
000555,神州信息,5.53
603103,横店影视,5.47
603108,润达医疗,5.23
002115,三维通信,5.19
603348,文灿股份,5.08
603637,镇海股份,5.02
603918,金桥信息,4.98
002171,楚江新材,4.94
601155,新城控股,4.89
600589,大位科技,4.88
600765,中航重机,4.87
002516,旷达科技,4.86
603809,豪能股份,4.86
601890,亚星锚链,4.69
603299,苏盐井神,4.64
600026,中远海能,4.59
002271,东方雨虹,4.44
000710,贝瑞基因,4.44
600120,浙江东方,4.43
002465,海格通信,4.42
605228,神通科技,4.36
000561,烽火电子,4.3
600330,天通股份,4.26
002811,郑中设计,4.22
603598,引力传媒,4.2
603191,望变电气,4.18
600399,抚顺特钢,4.1
002054,德美化工,4.08
002180,纳思达,4.06
000850,华茂股份,4.0
000859,国风新材,3.94
002735,王子新材,3.89
002522,浙江众成,3.84
002204,大连重工,3.83
603811,诚意药业,3.83
002082,万邦德,3.83
603045,福达合金,3.69
601798,蓝科高新,3.66
002457,青龙管业,3.66
000922,佳电股份,3.65
603966,法兰泰克,3.65
600596,新安股份,3.52
002394,联发股份,3.49
000409,云鼎科技,3.48
600658,电子城,3.45
002446,盛路通信,3.45
600641,万业企业,3.4
603616,韩建河山,3.32
000815,美利云,3.31
002277,友阿股份,3.31
002531,天顺风能,3.29
002184,海得控制,3.28
002743,富煌钢构,3.27
600756,浪潮软件,3.23
600587,新华医疗,3.19
600676,交运股份,3.18
603181,皇马科技,3.14
600523,贵航股份,3.11
600201,生物股份,3.1
600583,海油工程,3.04
600960,渤海汽车,3.04
002297,博云新材,3.02
000050,深天马Ａ,3.01
600302,标准股份,3.0
000821,京山轻机,2.97
603206,嘉环科技,2.95
000519,中兵红箭,2.92
002416,爱施德,2.88
600410,华胜天成,2.88
600768,宁波富邦,2.88
600282,南钢股份,2.83
603916,苏博特,2.81
603088,宁波精达,2.81
600819,耀皮玻璃,2.79
601727,上海电气,2.76
000576,甘化科工,2.73
000403,派林生物,2.71
603279,景津装备,2.71
002354,天娱数科,2.67
002798,帝欧水华,2.67
002370,亚太药业,2.66
600933,爱柯迪,2.66
600588,用友网络,2.58
002174,游族网络,2.55
600353,旭光电子,2.55
002097,山河智能,2.52
002562,兄弟科技,2.52
000881,中广核技,2.51
002383,合众思壮,2.48
002063,远光软件,2.44
603538,美诺华,2.44
002583,海能达,2.42
000948,南天信息,2.42
600192,长城电工,2.34
601218,吉鑫科技,2.32
002225,濮耐股份,2.31
002212,天融信,2.3
600560,金自天正,2.29
002121,科陆电子,2.25
002194,武汉凡谷,2.23
600405,动力源,2.22
002458,益生股份,2.18
003025,思进智能,2.17
002642,荣联科技,2.16
002624,完美世界,2.16
603577,汇金通,2.15
600037,歌华有线,2.14
002337,赛象科技,2.14
002953,日丰股份,2.13
002111,威海广泰,2.1
600558,大西洋,2.09
603219,富佳股份,2.08
603520,司太立,2.05
000818,航锦科技,2.04
000066,中国长城,2.03
002298,中电鑫龙,2.02
601985,中国核电,2.02
600576,祥源文旅,2.01
002401,中远海科,1.99
000410,沈阳机床,1.99
002331,皖通科技,1.99
002090,金智科技,1.98
600620,天宸股份,1.97
002439,启明星辰,1.95
601226,华电科工,1.95
002459,晶澳科技,1.94
600826,兰生股份,1.94
600973,宝胜股份,1.92
605577,龙版传媒,1.92
002119,康强电子,1.9
600860,京城股份,1.9
002606,大连电瓷,1.88
000837,秦川机床,1.84
000411,英特集团,1.8
002488,金固股份,1.78
603282,亚光股份,1.78
603138,海量数据,1.77
603969,银龙股份,1.77
002406,远东传动,1.77
605077,华康股份,1.74
000682,东方电子,1.72
600770,综艺股份,1.7
002766,索菱股份,1.69
002669,康达新材,1.68
000156,华数传媒,1.66
002291,遥望科技,1.64
603985,恒润股份,1.62
002600,领益智造,1.61
600718,东软集团,1.59
600198,大唐电信,1.58
002533,金杯电工,1.56
600126,杭钢股份,1.55
002823,凯中精密,1.54
002730,电光科技,1.53
002771,真视通,1.5
605218,伟时电子,1.49
002258,利尔化学,1.49
002282,博深股份,1.48
000676,智度股份,1.48
603321,梅轮电梯,1.46
002129,TCL中环,1.45
002649,博彦科技,1.44
002777,久远银海,1.43
600188,兖矿能源,1.42
000983,山西焦煤,1.42
600497,驰宏锌锗,1.41
002064,华峰化学,1.38
600237,铜峰电子,1.38
002254,泰和新材,1.37
600292,远达环保,1.3
601777,千里科技,1.28
601177,杭齿前进,1.28
002114,罗平锌电,1.26
000920,沃顿科技,1.26
002559,亚威股份,1.25
600173,卧龙新能,1.23
605066,天正电气,1.2
603956,威派格,1.18
603289,泰瑞机器,1.18
002333,罗普斯金,1.17
002584,西陇科学,1.16
603089,正裕工业,1.16
002365,永安药业,1.16
000949,新乡化纤,1.16
002688,金河生物,1.15
603218,日月股份,1.13
600075,新疆天业,1.13
603000,人民网,1.11
002550,千红制药,1.11
600602,云赛智联,1.1
002073,软控股份,1.09
002875,安奈儿,1.09
600131,国网信通,1.08
601882,海天精工,1.06
002255,海陆重工,1.03
600615,鑫源智造,1.02
002451,摩恩电气,1.01
600633,浙数文化,0.99
002617,露笑科技,0.97
000032,深桑达Ａ,0.95
003038,鑫铂股份,0.94
601669,中国电建,0.94
605366,宏柏新材,0.94
603118,共进股份,0.93
600379,宝光股份,0.92
603258,电魂网络,0.9
603759,海天股份,0.85
002007,华兰生物,0.84
000722,湖南发展,0.83
002079,苏州固锝,0.82
002357,富临运业,0.82
603456,九洲药业,0.8
600550,保变电气,0.78
002057,中钢天源,0.76
603078,江化微,0.73
600528,中铁工业,0.72
603680,今创集团,0.72
603801,志邦家居,0.65
600278,东方创业,0.65
600288,大恒科技,0.65
600577,精达股份,0.65
601865,福莱特,0.61
603012,创力集团,0.59
002815,崇达技术,0.57
002540,亚太科技,0.57
002585,双星新材,0.54
002123,梦网科技,0.54
002386,天原股份,0.54
002167,东方锆业,0.53
600295,鄂尔多斯,0.52
002185,华天科技,0.52
000930,中粮科技,0.51
603025,大豪科技,0.5
003022,联泓新科,0.49
600420,国药现代,0.48
002106,莱宝高科,0.45
002438,江苏神通,0.43
001202,炬申股份,0.37
603010,万盛股份,0.37
601390,中国中铁,0.36
600268,国电南自,0.36
603693,江苏新能,0.33
002334,英威腾,0.33
600063,皖维高新,0.32
601615,明阳智能,0.3
002405,四维图新,0.29
603676,卫信康,0.27
002654,万润科技,0.26
603132,金徽股份,0.26
000990,诚志股份,0.25
601065,江盐集团,0.24
600106,重庆路桥,0.16
002355,兴民智通,0.15
601101,昊华能源,0.13
603500,祥和实业,0.08
603995,甬金股份,0.0
600851,海欣股份,0.0
002139,拓邦股份,0.0
002635,安洁科技,0.0
600535,天士力,0.0
600805,悦达投资,0.0
002441,众业达,-0.1
600475,华光环能,-0.1
600671,天目药业,-0.11
002733,雄韬股份,-0.19
000422,湖北宜化,-0.2
000795,英洛华,-0.2
601609,金田股份,-0.27
603912,佳力图,-0.34
601179,中国西电,-0.38
603002,宏昌电子,-0.39
002236,大华股份,-0.41
605399,晨光新材,-0.42
603161,科华控股,-0.43
002395,双象股份,-0.52
002601,龙佰集团,-0.54
600359,新农开发,-0.54
002782,可立克,-0.57
601117,中国化学,-0.61
000707,双环科技,-0.63
600338,西藏珠峰,-0.68
002453,华软科技,-0.75
603210,泰鸿万立,-0.75
002552,宝鼎科技,-0.8
600348,华阳股份,-0.82
600366,宁波韵升,-0.83
000830,鲁西化工,-0.87
603339,四方科技,-0.95
000060,中金岭南,-0.96
603269,海鸥股份,-1.01
603687,大胜达,-1.14
002448,中原内配,-1.19
600458,时代新材,-1.2
000970,中科三环,-1.28
603170,宝立食品,-1.38
002056,横店东磁,-1.47
603356,华菱精工,-1.47
600888,新疆众和,-1.52
600219,南山铝业,-1.54
002795,永和智控,-1.6
600382,广东明珠,-1.6
600997,开滦股份,-1.65
