代码,名称,今日涨幅
600428,中远海特,10.04
002828,贝肯能源,10.04
002317,众生药业,10.02
000779,甘咨询,8.05
002739,万达电影,7.75
600129,太极集团,7.73
603137,恒尚节能,6.15
603339,四方科技,6.0
600975,新五丰,4.66
002457,青龙管业,4.65
603928,兴业股份,4.44
002541,鸿路钢构,4.19
603609,禾丰股份,4.0
600470,六国化工,2.81
002174,游族网络,1.84
002208,合肥城建,1.62
002292,奥飞娱乐,1.57
603648,畅联股份,1.29
000759,中百集团,1.22
002236,大华股份,0.23
002123,梦网科技,0.12
603313,梦百合,0.0
002674,兴业科技,-0.03
600676,交运股份,-1.15
002907,华森制药,-1.25
600288,大恒科技,-1.43
000066,中国长城,-2.16
603222,济民健康,-2.37
000811,冰轮环境,-2.98
002077,大港股份,-4.77
