code,name
000014,沙河股份
000037,深南电A
000045,深纺织Ａ
000617,中油资本
000856,冀东装备
000990,诚志股份
001286,陕西能源
002039,黔源电力
002229,鸿博股份
002405,四维图新
002616,长青集团
002686,亿利达
002771,真视通
002840,华统股份
002852,道道全
002893,京能热力
600012,皖通高速
600156,华升股份
600186,莲花控股
600234,科新发展
600468,百利电气
600548,深高速
600821,金开新能
600846,同济科技
601139,深圳燃气
601939,建设银行
603017,中衡设计
603098,森特股份
603105,芯能科技
603291,联合水务
603309,维力医疗
603311,金海高科
603316,诚邦股份
603387,基蛋生物
603628,清源股份
603693,江苏新能
603787,新日股份
603803,瑞斯康达
603817,海峡环保
603912,佳力图
603985,恒润股份
605162,新中港
605299,舒华体育
