代码,名称,今日涨幅
002160,常铝股份,10.08
603608,天创时尚,10.04
601212,白银有色,10.04
603900,莱绅通灵,10.03
001208,华菱线缆,10.02
002114,罗平锌电,10.02
000758,中色股份,10.02
600345,长江通信,10.02
002935,天奥电子,10.01
000506,招金黄金,10.01
000630,铜陵有色,10.01
600987,航民股份,10.01
600531,豫光金铅,10.0
001212,中旗新材,10.0
603163,圣晖集成,10.0
600391,航发科技,10.0
001400,江顺科技,10.0
000777,中核科技,9.99
600352,浙江龙盛,9.99
002455,百川股份,9.99
002237,恒邦股份,9.96
600219,南山铝业,9.38
002716,湖南白银,9.07
600490,鹏欣资源,9.06
600961,株冶集团,8.79
000737,北方铜业,8.76
603992,松霖科技,8.28
002947,恒铭达,8.27
600481,双良节能,8.22
600618,氯碱化工,8.15
601068,中铝国际,8.11
000612,焦作万方,7.89
002536,飞龙股份,7.84
002731,萃华珠宝,7.45
000878,云南铜业,7.39
600176,中国巨石,7.26
601118,海南橡胶,7.21
600459,贵研铂业,7.2
600497,驰宏锌锗,6.92
002163,海南发展,6.87
600313,农发种业,6.85
000554,泰山石油,6.84
601061,中信金属,6.75
000060,中金岭南,6.54
002667,威领股份,6.47
600893,航发动力,6.46
002782,可立克,6.43
601126,四方股份,6.34
605337,李子园,6.32
601121,宝地矿业,6.3
002126,银轮股份,6.27
600714,金瑞矿业,6.22
002491,通鼎互联,6.09
002552,宝鼎科技,6.04
002626,金达威,5.98
001226,拓山重工,5.9
601677,明泰铝业,5.86
002165,红 宝 丽,5.78
600234,科新发展,5.73
600888,新疆众和,5.7
600989,宝丰能源,5.66
002420,毅昌科技,5.64
002842,翔鹭钨业,5.57
002050,三花智控,5.5
603162,海通发展,5.38
000655,金岭矿业,5.29
600409,三友化工,5.13
601808,中海油服,4.91
603993,洛阳钼业,4.78
600338,西藏珠峰,4.76
002987,京北方,4.7
603358,华达科技,4.68
002378,章源钨业,4.63
601857,中国石油,4.6
002472,双环传动,4.57
003033,征和工业,4.56
000017,深中华A,4.51
002538,司尔特,4.5
603380,易德龙,4.42
600367,红星发展,4.39
603113,金能科技,4.35
600113,浙江东日,4.34
600761,安徽合力,4.3
600667,太极实业,4.26
603127,昭衍新药,4.24
000968,蓝焰控股,4.2
002345,潮宏基,4.13
603016,新宏泰,4.06
002185,华天科技,3.96
002167,东方锆业,3.94
002703,浙江世宝,3.92
001379,腾达科技,3.91
000738,航发控制,3.86
002134,天津普林,3.84
601689,拓普集团,3.83
000025,特  力Ａ,3.8
601155,新城控股,3.8
603822,嘉澳环保,3.66
600711,盛屯矿业,3.66
601390,中国中铁,3.61
000990,诚志股份,3.57
002985,北摩高科,3.52
600343,航天动力,3.52
