代码,名称,今日涨幅
002899,英派斯,-0.31
002661,克明食品,-0.31
603920,世运电路,-0.45
601665,齐鲁银行,-0.51
000021,深科技,-0.52
600538,国发股份,-0.54
605589,圣泉集团,-0.54
002905,金逸影视,-0.6
002046,国机精工,-0.8
002159,三特索道,-1.01
002910,庄园牧场,-1.01
603516,淳中科技,-1.05
603027,千禾味业,-1.08
002129,TCL中环,-1.12
603929,亚翔集成,-1.2
601339,百隆东方,-1.24
603097,江苏华辰,-1.28
002466,天齐锂业,-1.3
603317,天味食品,-1.31
002205,国统股份,-1.36
603020,爱普股份,-1.38
603696,安记食品,-1.41
600962,国投中鲁,-1.45
002993,奥海科技,-1.52
601963,重庆银行,-1.93
002851,麦格米特,-1.93
002364,中恒电气,-2.39
600693,东百集团,-2.52
600183,生益科技,-2.64
603090,宏盛股份,-2.71
603031,安孚科技,-2.73
603091,众鑫股份,-2.93
600621,华鑫股份,-3.07
002158,汉钟精机,-3.1
603186,华正新材,-3.11
002467,二六三,-3.13
002885,京泉华,-3.23
002264,新 华 都,-4.61
002827,高争民爆,-4.75
600796,钱江生化,-4.8
002291,遥望科技,-4.98
600054,黄山旅游,-5.0
603069,海汽集团,-5.54
002627,三峡旅游,-5.79
003036,泰坦股份,-6.86
600156,华升股份,-6.87
600778,友好集团,-7.4
002357,富临运业,-7.72
