代码,名称,今日涨幅
603616,韩建河山,10.07
601118,海南橡胶,10.06
000990,诚志股份,10.04
002658,雪迪龙,10.04
603212,赛伍技术,10.03
003042,中农联合,10.03
600916,中国黄金,10.02
603926,铁流股份,10.0
000565,渝三峡Ａ,10.0
002636,金安国纪,10.0
603078,江化微,10.0
002780,三夫户外,10.0
600774,汉商集团,10.0
002667,威领股份,10.0
002810,山东赫达,10.0
003038,鑫铂股份,10.0
603138,海量数据,9.99
000048,京基智农,9.99
002623,亚玛顿,9.98
603806,福斯特,9.97
002283,天润工业,9.94
002716,湖南白银,9.6
002545,东方铁塔,9.3
000155,川能动力,8.95
600686,金龙汽车,8.82
600961,株冶集团,8.43
603037,凯众股份,8.18
000833,粤桂股份,8.12
002582,好想你,8.11
600078,澄星股份,8.07
601865,福莱特,7.9
002129,TCL中环,7.85
600338,西藏珠峰,7.76
600302,标准股份,7.6
002345,潮宏基,7.42
002182,宝武镁业,7.36
002245,蔚蓝锂芯,7.31
600459,贵研铂业,7.24
600176,中国巨石,7.07
603916,苏博特,6.85
600452,涪陵电力,6.63
600876,凯盛新能,6.54
600490,鹏欣资源,6.47
002601,龙佰集团,6.38
600230,沧州大化,6.34
002312,川发龙蟒,6.34
600590,泰豪科技,6.25
002056,横店东磁,6.17
002783,凯龙股份,6.15
603883,老百姓,5.93
002585,双星新材,5.83
600703,三安光电,5.75
600860,京城股份,5.65
002079,苏州固锝,5.61
600063,皖维高新,5.51
002995,天地在线,5.45
002258,利尔化学,5.42
002698,博实股份,5.41
002846,英联股份,5.39
600851,海欣股份,5.26
603045,福达合金,5.16
002082,万邦德,5.13
000338,潍柴动力,5.1
002398,垒知集团,5.08
603681,永冠新材,5.06
601339,百隆东方,5.0
003022,联泓新科,5.0
603798,康普顿,4.98
002818,富森美,4.97
000758,中色股份,4.93
600335,国机汽车,4.91
002429,兆驰股份,4.86
600714,金瑞矿业,4.86
600295,鄂尔多斯,4.82
600522,中天科技,4.82
002237,恒邦股份,4.75
002254,泰和新材,4.7
002963,豪尔赛,4.7
002075,沙钢股份,4.69
002062,宏润建设,4.64
600251,冠农股份,4.62
603578,三星新材,4.61
002114,罗平锌电,4.44
002534,西子洁能,4.41
600367,红星发展,4.4
603303,得邦照明,4.4
601061,中信金属,4.35
002731,萃华珠宝,4.28
000554,泰山石油,4.23
603730,岱美股份,4.17
603399,永杉锂业,4.16
603032,德新科技,4.09
600278,东方创业,3.99
002357,富临运业,3.92
603599,广信股份,3.92
000726,鲁  泰Ａ,3.83
603588,高能环境,3.82
601808,中海油服,3.78
603330,天洋新材,3.78
002167,东方锆业,3.78
603098,森特股份,3.76
601900,南方传媒,3.73
002627,三峡旅游,3.63
603105,芯能科技,3.59
603637,镇海股份,3.57
000060,中金岭南,3.56
600615,鑫源智造,3.55
603132,金徽股份,3.54
600288,大恒科技,3.52
002296,辉煌科技,3.46
603876,鼎胜新材,3.45
601226,华电科工,3.43
603088,宁波精达,3.4
000737,北方铜业,3.31
002516,旷达科技,3.29
000655,金岭矿业,3.29
603630,拉芳家化,3.28
002513,蓝丰生化,3.22
600282,南钢股份,3.2
603808,歌力思,3.2
600210,紫江企业,3.16
002696,百洋股份,3.14
002803,吉宏股份,3.13
002387,维信诺,3.11
002185,华天科技,3.1
600382,广东明珠,3.08
603626,科森科技,3.06
002358,森源电气,3.03
603900,莱绅通灵,3.02
600869,远东股份,2.96
000037,深南电A,2.9
600773,西藏城投,2.9
600530,交大昂立,2.89
601608,中信重工,2.88
002328,新朋股份,2.88
002531,天顺风能,2.87
002727,一心堂,2.86
605599,菜百股份,2.85
603823,百合花,2.82
600888,新疆众和,2.81
002911,佛燃能源,2.81
601311,骆驼股份,2.8
600131,国网信通,2.73
002493,荣盛石化,2.69
600320,振华重工,2.68
002941,新疆交建,2.67
603639,海利尔,2.63
002969,嘉美包装,2.59
002540,亚太科技,2.55
002996,顺博合金,2.51
601636,旗滨集团,2.51
000987,越秀资本,2.49
003018,金富科技,2.49
002206,海 利 得,2.48
002615,哈尔斯,2.48
002866,传艺科技,2.46
000050,深天马Ａ,2.44
600216,浙江医药,2.43
002587,奥拓电子,2.43
603969,银龙股份,2.41
603219,富佳股份,2.37
600713,南京医药,2.35
603291,联合水务,2.35
600246,万通发展,2.33
600839,四川长虹,2.32
600986,浙文互联,2.31
002728,特一药业,2.3
605266,健之佳,2.26
002221,东华能源,2.25
