代码,名称,今日涨幅
002160,常铝股份,10.08
601886,江河集团,10.06
002766,索菱股份,10.06
600075,新疆天业,10.06
605228,神通科技,10.03
600618,氯碱化工,10.02
600435,北方导航,10.01
600295,鄂尔多斯,10.0
002969,嘉美包装,10.0
600955,维远股份,10.0
002774,快意电梯,9.99
600909,华安证券,9.99
002471,中超控股,9.99
600869,远东股份,9.99
002757,南兴股份,9.99
002945,华林证券,9.99
001210,金房能源,9.98
601615,明阳智能,9.98
601519,大智慧,9.98
600273,嘉化能源,9.98
002177,御银股份,9.98
002465,海格通信,9.98
603012,创力集团,9.95
603617,君禾股份,9.95
002092,中泰化学,9.94
000949,新乡化纤,9.93
002182,宝武镁业,9.07
002373,千方科技,8.33
600589,大位科技,7.98
601233,桐昆股份,7.89
002532,天山铝业,7.75
000830,鲁西化工,7.63
601600,中国铝业,7.3
600889,南京化纤,7.27
002342,巨力索具,7.04
002131,利欧股份,6.94
000783,长江证券,6.76
603876,鼎胜新材,6.72
002405,四维图新,6.55
600409,三友化工,6.5
600135,乐凯胶片,6.48
600596,新安股份,6.29
000559,万向钱潮,6.29
002601,龙佰集团,6.25
603225,新凤鸣,6.25
002319,乐通股份,6.16
603993,洛阳钼业,6.07
000686,东北证券,6.06
600446,金证股份,6.04
600399,抚顺特钢,5.99
600623,华谊集团,5.88
002246,北化股份,5.71
600711,盛屯矿业,5.61
002361,神剑股份,5.55
603057,紫燕食品,5.4
603115,海星股份,5.38
000612,焦作万方,5.04
002842,翔鹭钨业,5.03
601958,金钼股份,5.02
002136,安 纳 达,4.98
600497,驰宏锌锗,4.98
600556,天下秀,4.94
000060,中金岭南,4.87
600773,西藏城投,4.86
002545,东方铁塔,4.81
603055,台华新材,4.76
600372,中航机载,4.73
000987,越秀资本,4.66
002539,云图控股,4.6
600989,宝丰能源,4.51
002590,万安科技,4.49
600271,航天信息,4.45
600960,渤海汽车,4.37
600999,招商证券,4.35
002648,卫星化学,4.28
002112,三变科技,4.19
000803,山高环能,4.12
002565,顺灏股份,4.12
002736,国信证券,4.1
600961,株冶集团,4.07
000948,南天信息,4.06
002250,联化科技,4.02
000700,模塑科技,4.01
000623,吉林敖东,3.93
601319,中国人保,3.92
002579,中京电子,3.92
605001,威奥股份,3.92
600686,金龙汽车,3.89
600328,中盐化工,3.89
600338,西藏珠峰,3.85
000422,湖北宜化,3.85
002488,金固股份,3.83
000728,国元证券,3.79
000758,中色股份,3.61
002918,蒙娜丽莎,3.61
002654,万润科技,3.57
600390,五矿资本,3.57
002493,荣盛石化,3.54
000059,华锦股份,3.52
605599,菜百股份,3.47
603599,广信股份,3.46
603458,勘设股份,3.45
600352,浙江龙盛,3.44
600490,鹏欣资源,3.4
603966,法兰泰克,3.39
600667,太极实业,3.37
603703,盛洋科技,3.35
600703,三安光电,3.34
603810,丰山集团,3.33
603035,常熟汽饰,3.32
002167,东方锆业,3.31
600746,江苏索普,3.31
603505,金石资源,3.27
600367,红星发展,3.26
002582,好想你,3.16
601555,东吴证券,3.15
002996,顺博合金,3.15
605050,福然德,3.14
603027,千禾味业,3.09
600219,南山铝业,3.09
600718,东软集团,3.04
001236,弘业期货,3.01
002064,华峰化学,3.0
002939,长城证券,3.0
600109,国金证券,2.97
000737,北方铜业,2.96
601108,财通证券,2.96
603219,富佳股份,2.93
600643,爱建集团,2.91
002522,浙江众成,2.81
600531,豫光金铅,2.78
601881,中国银河,2.74
603278,大业股份,2.73
600958,东方证券,2.7
601121,宝地矿业,2.7
603299,苏盐井神,2.7
000925,众合科技,2.7
600595,中孚实业,2.67
601901,方正证券,2.67
603888,新华网,2.64
002176,江特电机,2.62
002237,恒邦股份,2.61
002797,第一创业,2.58
600610,中毅达,2.57
002121,科陆电子,2.54
600601,方正科技,2.52
002203,海亮股份,2.5
002459,晶澳科技,2.5
002340,格林美,2.49
600776,东方通信,2.48
600732,爱旭股份,2.47
600638,新黄浦,2.47
600061,国投资本,2.46
600866,星湖科技,2.44
601788,光大证券,2.42
601609,金田股份,2.41
002673,西部证券,2.37
002611,东方精工,2.36
002357,富临运业,2.34
600198,大唐电信,2.31
600210,紫江企业,2.29
603161,科华控股,2.27
002161,远 望 谷,2.26
600513,联环药业,2.26
002588,史丹利,2.22
000155,川能动力,2.22
601808,中海油服,2.19
600676,交运股份,2.19
603218,日月股份,2.19
601865,福莱特,2.17
600523,贵航股份,2.16
002180,纳思达,2.15
002452,长高电新,2.14
002347,泰尔股份,2.13
603938,三孚股份,2.11
002546,新联电子,2.1
000032,深桑达Ａ,2.1
601696,中银证券,2.08
600587,新华医疗,2.08
600151,航天机电,2.07
603181,皇马科技,2.0
603132,金徽股份,1.98
002010,传化智联,1.97
002170,芭田股份,1.95
600517,国网英大,1.95
600888,新疆众和,1.92
600967,内蒙一机,1.92
000425,徐工机械,1.91
600590,泰豪科技,1.91
603985,恒润股份,1.9
002469,三维化学,1.89
600299,安迪苏,1.89
002423,中粮资本,1.85
002806,华锋股份,1.85
601012,隆基绿能,1.84
000026,飞亚达,1.83
600064,南京高科,1.83
600583,海油工程,1.8
002612,朗姿股份,1.78
600571,信雅达,1.77
600478,科力远,1.73
000630,铜陵有色,1.72
002254,泰和新材,1.72
600251,冠农股份,1.71
603901,永创智能,1.7
601956,东贝集团,1.68
002516,旷达科技,1.67
000859,国风新材,1.62
605336,帅丰电器,1.62
000576,甘化科工,1.61
600268,国电南自,1.58
003022,联泓新科,1.56
000655,金岭矿业,1.54
002085,万丰奥威,1.54
603178,圣龙股份,1.53
600641,万业企业,1.53
002530,金财互联,1.51
002583,海能达,1.47
601677,明泰铝业,1.47
600713,南京医药,1.45
600326,西藏天路,1.44
002382,蓝帆医疗,1.39
002609,捷顺科技,1.39
002255,海陆重工,1.38
603321,梅轮电梯,1.38
000852,石化机械,1.37
002973,侨银股份,1.37
600353,旭光电子,1.37
002106,莱宝高科,1.36
002041,登海种业,1.36
002271,东方雨虹,1.35
601882,海天精工,1.34
600115,中国东航,1.32
600331,宏达股份,1.29
600101,明星电力,1.28
002846,英联股份,1.26
000970,中科三环,1.24
603989,艾华集团,1.24
600704,物产中大,1.22
600223,福瑞达,1.22
003038,鑫铂股份,1.19
601311,骆驼股份,1.18
603390,通达电气,1.18
603527,众源新材,1.17
002185,华天科技,1.16
000672,上峰水泥,1.15
600768,宁波富邦,1.13
603151,邦基科技,1.12
600128,苏豪弘业,1.1
600335,国机汽车,1.08
600032,浙江新能,1.07
603086,先达股份,1.07
002209,达 意 隆,1.05
002414,高德红外,1.05
002111,威海广泰,1.05
600458,时代新材,1.04
000930,中粮科技,1.03
002376,新北洋,1.03
002243,力合科创,1.02
002011,盾安环境,1.01
002391,长青股份,1.0
000876,新 希 望,0.98
002097,山河智能,0.97
002056,横店东磁,0.95
603025,大豪科技,0.94
600499,科达制造,0.91
600873,梅花生物,0.88
600749,西藏旅游,0.88
601156,东航物流,0.87
603081,大丰实业,0.86
603639,海利尔,0.86
601339,百隆东方,0.85
002299,圣农发展,0.84
603506,南都物业,0.84
002236,大华股份,0.83
603916,苏博特,0.82
603002,宏昌电子,0.79
600288,大恒科技,0.79
002366,融发核电,0.78
600698,湖南天雁,0.77
002194,武汉凡谷,0.76
603006,联明股份,0.76
002917,金奥博,0.75
002708,光洋股份,0.75
600452,涪陵电力,0.74
603500,祥和实业,0.74
002298,中电鑫龙,0.73
002645,华宏科技,0.73
002139,拓邦股份,0.72
600216,浙江医药,0.72
000920,沃顿科技,0.72
002119,康强电子,0.71
601019,山东出版,0.68
002079,苏州固锝,0.62
600577,精达股份,0.61
601139,深圳燃气,0.6
603227,雪峰科技,0.6
605155,西大门,0.59
603206,嘉环科技,0.58
600671,天目药业,0.58
002867,周大生,0.57
600998,九州通,0.56
600526,菲达环保,0.56
600476,湘邮科技,0.56
002678,珠江钢琴,0.55
603169,兰石重装,0.55
603788,宁波高发,0.55
002395,双象股份,0.54
603968,醋化股份,0.53
603071,物产环能,0.53
600916,中国黄金,0.49
600120,浙江东方,0.46
002600,领益智造,0.44
600133,东湖高新,0.44
002401,中远海科,0.43
603201,XD常润股,0.41
002533,金杯电工,0.4
002174,游族网络,0.4
600051,宁波联合,0.4
002101,广东鸿图,0.4
603282,亚光股份,0.4
000156,华数传媒,0.39
002406,远东传动,0.38
601200,上海环境,0.37
603328,依顿电子,0.36
002635,安洁科技,0.36
000875,吉电股份,0.35
002734,利民股份,0.35
000676,智度股份,0.34
002283,天润工业,0.32
603070,万控智造,0.31
002580,圣阳股份,0.31
603041,美思德,0.25
603588,高能环境,0.24
603912,佳力图,0.23
605369,拱东医疗,0.2
603768,常青股份,0.17
002399,海普瑞,0.17
605018,长华集团,0.17
002823,凯中精密,0.12
002334,英威腾,0.11
600894,广日股份,0.11
603456,九洲药业,0.05
002739,万达电影,0.0
002206,海 利 得,0.0
603387,基蛋生物,0.0
002826,易明医药,-0.05
603987,康德莱,-0.11
601827,三峰环境,-0.12
603238,诺邦股份,-0.23
000590,启迪药业,-0.25
605183,确成股份,-0.3
000885,城发环境,-0.36
002072,凯瑞德,-0.38
002095,生 意 宝,-0.43
603855,华荣股份,-0.45
603586,金麒麟,-0.46
600416,湘电股份,-0.56
603108,润达医疗,-0.7
603309,维力医疗,-0.75
000710,贝瑞基因,-0.83
002438,江苏神通,-0.93
002571,德力股份,-0.93
002887,绿茵生态,-0.95
000810,创维数字,-1.03
603221,爱丽家居,-1.04
002624,完美世界,-1.12
002115,三维通信,-1.36
002094,青岛金王,-1.39
600232,金鹰股份,-1.53
603331,百达精工,-1.96
603700,宁水集团,-2.17
002908,德生科技,-2.24
002871,伟隆股份,-2.77
003039,顺控发展,-3.03
002735,王子新材,-3.33
603967,中创物流,-3.9
601512,中新集团,-3.94
