代码,名称,日期,收盘价,涨跌幅,成交量比VMA5,换手率
000823,超声电子,2026-06-26,28.46,10.01%,1.02,17.86
002674,兴业科技,2026-06-26,28.83,10.0%,2.52,2.57
603065,宿迁联盛,2026-06-26,21.85,8.54%,1.21,14.7
002579,中京电子,2026-06-26,22.78,6.95%,1.38,38.28
600667,太极实业,2026-06-26,26.88,6.2%,1.79,25.24
002871,伟隆股份,2026-06-26,21.94,5.79%,1.4,13.9
603989,艾华集团,2026-06-26,56.0,4.19%,1.33,9.43
002842,翔鹭钨业,2026-06-26,52.16,1.46%,1.11,27.13
002056,横店东磁,2026-06-26,30.52,1.06%,1.11,7.34
