代码,名称,今日涨幅
603861,白云电器,-1.12
603135,中重科技,-1.13
002137,实益达,-1.19
603929,亚翔集成,-1.2
603997,继峰股份,-1.2
603097,江苏华辰,-1.28
002466,天齐锂业,-1.3
000410,沈阳机床,-1.34
603696,安记食品,-1.41
603538,美诺华,-1.44
600962,国投中鲁,-1.45
600703,三安光电,-1.48
002993,奥海科技,-1.52
002079,苏州固锝,-1.6
603028,赛福天,-1.64
601218,吉鑫科技,-1.72
601615,明阳智能,-1.75
002921,联诚精密,-1.76
600638,新黄浦,-1.87
603229,奥翔药业,-1.91
002851,麦格米特,-1.93
002030,达安基因,-1.95
002636,金安国纪,-2.09
603960,克来机电,-2.2
002364,中恒电气,-2.39
605056,咸亨国际,-2.42
600382,广东明珠,-2.49
601133,柏诚股份,-2.5
600693,东百集团,-2.52
002054,德美化工,-2.53
600267,海正药业,-2.53
603898,好莱客,-2.61
600189,泉阳泉,-2.64
600183,生益科技,-2.64
600397,江钨装备,-2.71
603090,宏盛股份,-2.71
603031,安孚科技,-2.73
002860,星帅尔,-2.75
603628,清源股份,-2.78
603091,众鑫股份,-2.93
600552,凯盛科技,-3.0
002158,汉钟精机,-3.1
603186,华正新材,-3.11
002429,兆驰股份,-3.13
002885,京泉华,-3.23
603366,日出东方,-3.35
601226,华电科工,-3.68
002279,久其软件,-4.34
600829,人民同泰,-4.7
002827,高争民爆,-4.75
600789,鲁抗医药,-4.84
002291,遥望科技,-4.95
002728,特一药业,-5.13
600841,动力新科,-5.16
603806,福斯特,-5.18
002022,科华生物,-5.22
603069,海汽集团,-5.54
002009,天奇股份,-8.08
