代码,名称,今日涨幅
603330,天洋新材,10.06
600063,皖维高新,10.04
002072,凯瑞德,10.04
601666,平煤股份,10.02
003036,泰坦股份,10.01
600403,大有能源,10.0
600552,凯盛科技,9.98
002636,金安国纪,7.7
600869,远东股份,7.58
603890,春秋电子,6.4
002823,凯中精密,6.0
605018,长华集团,5.45
002106,莱宝高科,5.38
600367,红星发展,5.36
002735,王子新材,5.32
002125,湘潭电化,4.81
600985,淮北矿业,4.74
000050,深天马Ａ,4.49
603861,白云电器,3.69
601919,中远海控,3.66
002527,新时达,3.63
603158,腾龙股份,3.56
600226,亨通股份,3.43
600279,重庆港,3.37
000983,山西焦煤,3.05
603386,骏亚科技,2.78
001289,龙源电力,2.55
600458,时代新材,2.54
600459,贵研铂业,2.1
600483,福能股份,2.05
002258,利尔化学,1.98
002608,江苏国信,1.94
000159,国际实业,1.74
601699,潞安环能,1.58
002962,五方光电,1.03
002171,楚江新材,1.02
600596,新安股份,0.63
003013,地铁设计,0.59
002669,康达新材,0.42
002585,双星新材,0.17
600179,安通控股,0.0
600222,太龙药业,0.0
002815,崇达技术,-0.22
605006,山东玻纤,-0.22
600353,旭光电子,-0.53
002056,横店东磁,-0.88
600237,铜峰电子,-1.23
600667,太极实业,-1.28
002137,实益达,-1.8
601101,昊华能源,-1.93
000700,模塑科技,-2.87
002787,华源控股,-8.55
