代码,名称,今日涨幅
600869,远东股份,10.01
600667,太极实业,10.01
002806,华锋股份,10.01
001210,金房能源,10.0
002951,金时科技,10.0
603311,金海高科,10.0
603002,宏昌电子,7.86
000510,新金路,6.88
603990,麦迪科技,6.59
000582,北部湾港,6.28
603078,江化微,6.24
002823,凯中精密,5.32
600857,宁波中百,5.15
603272,联翔股份,4.26
600012,皖通高速,3.53
002700,万憬能源,3.52
601677,明泰铝业,3.2
002871,伟隆股份,3.07
002608,江苏国信,2.96
601816,京沪高铁,1.59
600025,华能水电,0.79
603823,百合花,0.71
601988,中国银行,0.67
002514,宝馨科技,0.66
000755,山西高速,0.56
601101,昊华能源,0.38
601919,中远海控,0.34
600956,新天绿能,0.2
603201,XD常润股,0.17
601330,绿色动力,-0.1
603167,渤海轮渡,-0.32
601963,重庆银行,-0.34
600886,国投电力,-0.34
600188,兖矿能源,-0.5
600985,淮北矿业,-0.82
600642,申能股份,-1.02
000151,中成股份,-1.24
600596,新安股份,-1.28
600727,鲁北化工,-1.58
600576,祥源文旅,-1.64
600302,标准股份,-1.77
603725,天安新材,-2.05
601918,新集能源,-2.75
001286,陕西能源,-4.58
002527,新时达,-5.3
600027,华电国际,-5.41
600011,华能国际,-6.86
