代码,名称,今日涨幅
002574,明牌珠宝,10.08
600662,外服控股,10.08
002490,山东墨龙,10.04
603488,展鹏科技,10.03
603888,新华网,10.02
603078,江化微,10.02
002342,巨力索具,10.02
001202,炬申股份,10.02
605186,健麾信息,10.01
000593,德龙汇能,10.01
002112,三变科技,10.01
603138,海量数据,10.01
600776,东方通信,10.0
002769,普路通,10.0
600877,电科芯片,10.0
603682,锦和商管,10.0
002207,准油股份,10.0
603282,亚光股份,10.0
002400,省广集团,9.99
603739,蔚蓝生物,9.99
000710,贝瑞基因,9.97
601179,中国西电,8.87
600588,用友网络,7.87
002716,湖南白银,7.64
603778,国晟科技,7.55
002206,海 利 得,7.21
002677,浙江美大,6.95
600338,西藏珠峰,6.77
001896,豫能控股,6.16
601808,中海油服,6.03
002203,海亮股份,5.9
002969,嘉美包装,5.85
002278,神开股份,5.61
603608,天创时尚,5.5
600633,浙数文化,5.48
002429,兆驰股份,5.42
002284,亚太股份,5.41
002195,岩山科技,5.27
002609,捷顺科技,5.16
605155,西大门,5.13
000756,新华制药,5.11
600637,东方明珠,5.05
003039,顺控发展,4.98
600986,浙文互联,4.84
002298,中电鑫龙,4.81
603079,圣达生物,4.81
601872,招商轮船,4.77
603191,望变电气,4.62
601222,林洋能源,4.61
603896,寿仙谷,4.58
603918,金桥信息,4.51
002082,万邦德,4.35
600475,华光环能,4.33
600595,中孚实业,4.3
601212,白银有色,4.3
600268,国电南自,4.3
600967,内蒙一机,4.3
603630,拉芳家化,4.3
600367,红星发展,4.18
002698,博实股份,4.16
002828,贝肯能源,4.11
603316,诚邦股份,4.07
000875,吉电股份,4.06
002552,宝鼎科技,3.89
600312,平高电气,3.78
002248,华东数控,3.66
002696,百洋股份,3.6
600722,金牛化工,3.47
002907,华森制药,3.38
002153,石基信息,3.25
603990,麦迪科技,3.24
600505,西昌电力,3.22
600714,金瑞矿业,3.12
603213,镇洋发展,3.11
605336,帅丰电器,3.09
601858,中国科传,3.07
603165,荣晟环保,2.94
600499,科达制造,2.92
600081,东风科技,2.89
002707,众信旅游,2.88
600101,明星电力,2.81
002950,奥美医疗,2.81
603045,福达合金,2.77
002659,凯文教育,2.77
001216,华瓷股份,2.67
001300,三柏硕,2.66
600578,京能电力,2.61
000533,顺钠股份,2.61
600192,长城电工,2.55
603387,基蛋生物,2.48
600650,锦江在线,2.44
600834,申通地铁,2.44
603808,歌力思,2.38
002561,徐家汇,2.34
603926,铁流股份,2.3
600399,抚顺特钢,2.27
600409,三友化工,2.27
601901,方正证券,2.25
002599,盛通股份,2.25
002029,七 匹 狼,2.24
600888,新疆众和,2.22
002777,久远银海,2.21
600773,西藏城投,2.2
002030,达安基因,2.18
603889,新澳股份,2.18
603177,德创环保,2.17
002755,奥赛康,2.16
601077,渝农商行,2.15
002243,力合科创,2.15
601811,新华文轩,2.12
603057,紫燕食品,2.08
000554,泰山石油,2.08
600644,乐山电力,2.07
603648,畅联股份,2.07
600538,国发股份,2.04
601226,华电科工,2.04
600661,昂立教育,2.03
600452,涪陵电力,2.02
603718,海利生物,1.99
002457,青龙管业,1.96
601669,中国电建,1.85
603132,金徽股份,1.82
603506,南都物业,1.79
002040,南 京 港,1.77
000968,蓝焰控股,1.72
002675,东诚药业,1.71
603976,正川股份,1.68
002227,奥 特 迅,1.67
601800,中国交建,1.66
600638,新黄浦,1.62
603210,泰鸿万立,1.61
600789,鲁抗医药,1.6
000155,川能动力,1.59
002090,金智科技,1.57
600490,鹏欣资源,1.57
600866,星湖科技,1.54
002866,传艺科技,1.52
002349,精华制药,1.43
600686,金龙汽车,1.41
600026,中远海能,1.32
600995,南网储能,1.29
600531,豫光金铅,1.28
603229,奥翔药业,1.27
600055,万东医疗,1.26
603811,诚意药业,1.23
601319,中国人保,1.22
603258,电魂网络,1.2
600682,南京新百,1.2
600583,海油工程,1.19
600847,万里股份,1.14
600961,株冶集团,1.11
603681,永冠新材,1.1
001979,招商蛇口,1.1
002871,伟隆股份,1.09
002606,大连电瓷,1.09
603456,九洲药业,1.08
600161,天坛生物,1.05
002639,雪人集团,1.04
002932,明德生物,1.01
002566,益盛药业,1.01
003036,泰坦股份,1.0
600390,五矿资本,0.99
000989,九芝堂,0.99
603511,爱慕股份,0.96
603500,祥和实业,0.96
600006,东风股份,0.95
600919,江苏银行,0.95
600956,新天绿能,0.94
002728,特一药业,0.94
002452,长高电新,0.92
603070,万控智造,0.9
605266,健之佳,0.9
603276,恒兴新材,0.88
002358,森源电气,0.86
