代码,名称,今日涨幅
000060,中金岭南,10.07
600719,大连热电,10.06
603162,海通发展,10.02
002245,蔚蓝锂芯,10.02
002805,丰元股份,10.02
000967,盈峰环境,10.02
000783,长江证券,10.01
002203,海亮股份,10.01
603316,诚邦股份,10.01
002181,粤 传 媒,10.01
603115,海星股份,10.0
000338,潍柴动力,10.0
603045,福达合金,10.0
603777,来伊份,9.98
000802,北京文化,9.98
002453,华软科技,9.98
000553,安道麦A,9.97
002283,天润工业,9.97
603876,鼎胜新材,9.37
002757,南兴股份,9.28
002515,金字火腿,8.9
002631,德尔未来,8.87
603050,科林电气,8.85
000925,众合科技,8.81
000811,冰轮环境,8.38
003036,泰坦股份,8.09
000039,中集集团,7.83
002392,北京利尔,7.71
600703,三安光电,7.39
600869,远东股份,7.36
600176,中国巨石,7.25
603660,苏州科达,7.07
002062,宏润建设,6.78
000593,德龙汇能,6.72
600539,狮头股份,6.61
002348,高乐股份,6.47
600186,莲花控股,6.34
600884,杉杉股份,6.25
605055,迎丰股份,6.16
002458,益生股份,6.07
002053,云南能投,5.96
002998,优彩资源,5.88
603078,江化微,5.8
603601,再升科技,5.55
600203,福日电子,5.49
600744,华银电力,5.39
002795,永和智控,5.33
603116,红蜻蜓,5.21
000791,甘肃能源,5.21
605006,山东玻纤,5.13
601177,杭齿前进,5.02
000582,北部湾港,5.02
002856,美芝股份,5.01
000862,银星能源,4.95
002676,顺威股份,4.92
600737,中粮糖业,4.85
001330,博纳影业,4.84
002695,煌上煌,4.8
002439,启明星辰,4.74
000514,渝 开 发,4.67
603527,众源新材,4.63
000404,长虹华意,4.59
002843,泰嘉股份,4.55
002043,兔 宝 宝,4.45
000906,浙商中拓,4.42
601789,宁波建工,4.41
603126,中材节能,4.28
600078,澄星股份,4.24
600048,保利发展,4.23
600497,驰宏锌锗,4.23
000983,山西焦煤,4.13
002952,亚世光电,4.06
001979,招商蛇口,4.02
603155,新亚强,4.02
605077,华康股份,3.93
002185,华天科技,3.89
600153,建发股份,3.89
002111,威海广泰,3.81
000737,北方铜业,3.77
600236,桂冠电力,3.77
000758,中色股份,3.71
600156,华升股份,3.7
002636,金安国纪,3.7
600769,祥龙电业,3.56
601155,新城控股,3.45
600663,陆家嘴,3.28
000680,山推股份,3.27
001914,招商积余,3.22
002077,大港股份,3.21
002301,齐心集团,3.19
603085,天成自控,3.18
000922,佳电股份,3.18
600226,亨通股份,3.15
600353,旭光电子,3.13
002136,安 纳 达,3.11
000672,上峰水泥,3.07
000007,全新好,2.97
601882,海天精工,2.94
001289,龙源电力,2.86
605369,拱东医疗,2.84
603505,金石资源,2.84
603488,展鹏科技,2.83
601061,中信金属,2.81
603225,新凤鸣,2.81
601118,海南橡胶,2.78
001324,长青科技,2.76
002354,天娱数科,2.74
002786,银宝山新,2.68
002114,罗平锌电,2.67
600177,雅戈尔,2.6
000949,新乡化纤,2.6
600509,天富能源,2.59
601700,风范股份,2.58
603025,大豪科技,2.57
000695,滨海能源,2.52
601360,三六零,2.51
600552,凯盛科技,2.45
600995,南网储能,2.43
002148,北纬科技,2.41
603057,紫燕食品,2.41
603823,百合花,2.4
002174,游族网络,2.34
002577,雷柏科技,2.33
002512,达华智能,2.32
600449,宁夏建材,2.32
002842,翔鹭钨业,2.29
600011,华能国际,2.29
600573,惠泉啤酒,2.26
600359,新农开发,2.23
600246,万通发展,2.22
002378,章源钨业,2.22
603223,恒通股份,2.21
603017,中衡设计,2.21
600215,派斯林,2.19
002125,湘潭电化,2.16
002414,高德红外,2.16
603916,苏博特,2.15
600109,国金证券,2.12
603989,艾华集团,2.11
002079,苏州固锝,2.05
002522,浙江众成,2.05
603725,天安新材,2.04
600295,鄂尔多斯,2.04
002254,泰和新材,2.03
600883,博闻科技,2.0
002366,融发核电,2.0
600727,鲁北化工,1.98
601666,平煤股份,1.97
603165,荣晟环保,1.95
600458,时代新材,1.92
603817,海峡环保,1.9
002416,爱施德,1.82
600281,华阳新材,1.79
603108,润达医疗,1.79
002725,跃岭股份,1.78
603638,艾迪精密,1.76
603928,兴业股份,1.76
603848,好太太,1.74
600101,明星电力,1.73
603339,四方科技,1.68
603815,交建股份,1.65
601377,兴业证券,1.65
002616,长青集团,1.64
002403,爱仕达,1.63
600152,维科技术,1.62
002700,万憬能源,1.59
600149,廊坊发展,1.56
600366,宁波韵升,1.51
002369,卓翼科技,1.5
600006,东风股份,1.49
600312,平高电气,1.46
603915,国茂股份,1.46
603032,德新科技,1.46
603617,君禾股份,1.45
600367,红星发展,1.45
601198,东兴证券,1.44
002264,新 华 都,1.44
601033,永兴股份,1.43
002202,金风科技,1.42
603022,新通联,1.42
601098,中南传媒,1.41
000600,建投能源,1.37
000042,中洲控股,1.35
603172,万丰股份,1.34
000810,创维数字,1.34
002678,珠江钢琴,1.34
002208,合肥城建,1.31
603333,尚纬股份,1.3
601699,潞安环能,1.3
002153,石基信息,1.29
002337,赛象科技,1.28
603311,金海高科,1.27
000973,佛塑科技,1.24
600143,金发科技,1.22
600697,欧亚集团,1.2
002319,乐通股份,1.19
600072,中船科技,1.17
605138,盛泰集团,1.17
002494,华斯股份,1.13
002820,桂发祥,1.13
600123,兰花科创,1.13
603711,香飘飘,1.12
601901,方正证券,1.11
603519,立霸股份,1.11
603626,科森科技,1.11
600446,金证股份,1.1
002746,仙坛股份,1.09
605155,西大门,1.08
002863,今飞凯达,1.08
603880,南卫股份,1.07
600778,友好集团,1.02
002520,日发精机,1.01
600623,华谊集团,1.01
002972,科安达,0.89
002255,海陆重工,0.89
002910,庄园牧场,0.88
600037,歌华有线,0.88
002584,西陇科学,0.87
000551,创元科技,0.86
601101,昊华能源,0.86
002811,郑中设计,0.86
603879,永悦科技,0.85
000166,申万宏源,0.84
002539,云图控股,0.84
601059,信达证券,0.83
605300,佳禾食品,0.81
600202,哈空调,0.79
600493,凤竹纺织,0.79
002701,奥瑞金,0.73
001236,弘业期货,0.73
600561,江西长运,0.72
600505,西昌电力,0.65
600318,新力金融,0.64
002068,黑猫股份,0.63
603093,南华期货,0.62
603214,爱婴室,0.6
601858,中国科传,0.59
002461,珠江啤酒,0.58
002926,华西证券,0.57
001387,雪祺电气,0.56
002685,华东重机,0.55
001202,炬申股份,0.53
