代码,名称,今日涨幅
600152,维科技术,10.07
002574,明牌珠宝,10.05
000503,国新健康,10.05
002446,盛路通信,10.04
002088,鲁阳节能,10.04
002394,联发股份,10.03
000917,电广传媒,10.03
002082,万邦德,10.03
600588,用友网络,10.03
002400,省广集团,10.03
603969,银龙股份,10.03
002856,美芝股份,10.02
002181,粤 传 媒,10.02
603078,江化微,10.02
000593,德龙汇能,10.02
603000,人民网,10.02
603602,纵横通信,10.02
002600,领益智造,10.02
600640,国脉文化,10.02
000803,山高环能,10.01
002639,雪人集团,10.01
603703,盛洋科技,10.01
000612,焦作万方,10.0
603017,中衡设计,10.0
600475,华光环能,10.0
002712,思美传媒,10.0
603305,旭升集团,10.0
600586,金晶科技,10.0
603488,展鹏科技,10.0
600552,凯盛科技,9.99
002858,力盛体育,9.99
603015,弘讯科技,9.99
002171,楚江新材,9.99
601858,中国科传,9.99
600151,航天机电,9.99
000066,中国长城,9.99
601611,中国核建,9.98
600579,中化装备,9.98
601360,三六零,9.97
603339,四方科技,9.97
600633,浙数文化,9.97
600839,四川长虹,9.96
002659,凯文教育,9.95
601949,中国出版,9.94
002354,天娱数科,9.93
605162,新中港,9.58
601872,招商轮船,8.85
002488,金固股份,8.83
600399,抚顺特钢,8.78
002292,奥飞娱乐,8.61
002410,广联达,8.61
603108,润达医疗,8.53
600088,中视传媒,8.52
603601,再升科技,8.36
002609,捷顺科技,8.27
002803,吉宏股份,8.12
000676,智度股份,8.03
002757,南兴股份,8.0
601519,大智慧,7.97
000555,神州信息,7.77
002153,石基信息,7.76
600452,涪陵电力,7.64
000561,烽火电子,7.42
600026,中远海能,7.24
600775,南京熊猫,7.24
002429,兆驰股份,7.23
600969,郴电国际,7.14
600120,浙江东方,7.08
002777,久远银海,7.04
000987,越秀资本,7.01
603660,苏州科达,6.91
600446,金证股份,6.82
002054,德美化工,6.81
002291,遥望科技,6.74
002212,天融信,6.72
002878,元隆雅图,6.72
603918,金桥信息,6.58
600372,中航机载,6.51
600589,大位科技,6.5
002161,远 望 谷,6.42
002995,天地在线,6.38
002530,金财互联,6.37
603889,新澳股份,6.35
600271,航天信息,6.22
002405,四维图新,6.22
000925,众合科技,6.18
603927,中科软,6.17
600756,浪潮软件,6.11
002351,漫步者,6.11
601212,白银有色,6.08
002716,湖南白银,6.08
002908,德生科技,6.02
002177,御银股份,5.98
000922,佳电股份,5.89
600282,南钢股份,5.8
600435,北方导航,5.75
000719,中原传媒,5.7
600797,浙大网新,5.66
002467,二六三,5.66
603095,越剑智能,5.64
603088,宁波精达,5.6
002624,完美世界,5.53
002925,盈趣科技,5.51
600602,云赛智联,5.51
600825,新华传媒,5.5
002474,榕基软件,5.49
600131,国网信通,5.48
002296,辉煌科技,5.47
600100,同方股份,5.47
002264,新 华 都,5.46
002392,北京利尔,5.45
002927,泰永长征,5.39
600126,杭钢股份,5.38
000532,华金资本,5.38
002649,博彦科技,5.27
600773,西藏城投,5.16
601801,皖新传媒,5.16
000070,特发信息,5.11
002729,好利科技,5.07
002065,东华软件,5.07
603938,三孚股份,5.06
000829,天音控股,5.03
601339,百隆东方,5.03
002366,融发核电,5.01
002722,物产金轮,5.01
002401,中远海科,5.01
603999,读者传媒,4.99
002036,联创电子,4.98
600278,东方创业,4.97
600198,大唐电信,4.89
601179,中国西电,4.88
600571,信雅达,4.88
600338,西藏珠峰,4.85
603170,宝立食品,4.85
600481,双良节能,4.84
002324,普利特,4.82
000032,深桑达Ａ,4.82
002236,大华股份,4.73
603020,爱普股份,4.73
600590,泰豪科技,4.72
000818,航锦科技,4.7
601019,山东出版,4.64
002095,生 意 宝,4.63
002232,启明信息,4.59
603189,网达软件,4.58
002123,梦网科技,4.46
603466,风语筑,4.43
603079,圣达生物,4.43
002439,启明星辰,4.41
002798,帝欧水华,4.38
001219,青岛食品,4.36
002094,青岛金王,4.34
603729,龙韵股份,4.31
600268,国电南自,4.31
002201,九鼎新材,4.3
002027,分众传媒,4.28
002031,巨轮智能,4.26
000672,上峰水泥,4.25
603212,赛伍技术,4.25
002313,日海智能,4.24
002063,远光软件,4.21
000156,华数传媒,4.21
002215,诺 普 信,4.2
002067,景兴纸业,4.14
600768,宁波富邦,4.14
002045,国光电器,4.13
600410,华胜天成,4.1
600765,中航重机,4.08
600229,城市传媒,4.07
600531,豫光金铅,4.07
002642,荣联科技,4.05
600186,莲花控股,4.03
002178,延华智能,4.02
002010,传化智联,3.98
603138,海量数据,3.95
002382,蓝帆医疗,3.94
603808,歌力思,3.94
002866,传艺科技,3.92
600551,时代出版,3.89
603035,常熟汽饰,3.89
600973,宝胜股份,3.88
600733,北汽蓝谷,3.87
600397,江钨装备,3.86
603985,恒润股份,3.86
002279,久其软件,3.84
603258,电魂网络,3.83
002297,博云新材,3.83
002918,蒙娜丽莎,3.8
000710,贝瑞基因,3.79
002298,中电鑫龙,3.74
603058,永吉股份,3.73
600718,东软集团,3.72
002456,欧菲光,3.72
000801,四川九洲,3.7
002438,江苏神通,3.68
002185,华天科技,3.67
002627,三峡旅游,3.66
002194,武汉凡谷,3.65
002771,真视通,3.65
002174,游族网络,3.65
000409,云鼎科技,3.64
002023,海特高新,3.64
601999,出版传媒,3.62
600819,耀皮玻璃,3.62
600859,王府井,3.59
002698,博实股份,3.59
600623,华谊集团,3.52
000665,湖北广电,3.51
002577,雷柏科技,3.5
603712,七一二,3.5
000157,中联重科,3.5
603520,司太立,3.49
603022,新通联,3.49
002414,高德红外,3.45
002369,卓翼科技,3.44
002373,千方科技,3.44
002799,环球印务,3.42
603085,天成自控,3.41
600095,湘财股份,3.4
600843,上工申贝,3.36
002560,通达股份,3.35
603578,三星新材,3.34
002458,益生股份,3.34
000810,创维数字,3.28
002849,威星智能,3.25
600476,湘邮科技,3.22
601098,中南传媒,3.18
603169,兰石重装,3.15
002419,天虹股份,3.15
603356,华菱精工,3.14
603206,嘉环科技,3.13
600869,远东股份,3.13
000948,南天信息,3.11
002085,万丰奥威,3.09
601811,新华文轩,3.07
002278,神开股份,3.07
002099,海翔药业,3.06
002677,浙江美大,3.04
002204,大连重工,3.04
603809,豪能股份,3.02
600864,哈投股份,3.02
000881,中广核技,3.01
600785,新华百货,3.0
002015,协鑫能科,2.96
002730,电光科技,2.94
603096,新经典,2.94
002905,金逸影视,2.93
601608,中信重工,2.93
600178,东安动力,2.92
603060,国检集团,2.9
600390,五矿资本,2.9
603500,祥和实业,2.87
603317,天味食品,2.87
002176,江特电机,2.87
603876,鼎胜新材,2.86
002328,新朋股份,2.86
002583,海能达,2.83
600955,维远股份,2.83
000815,美利云,2.82
600143,金发科技,2.82
600658,电子城,2.82
601882,海天精工,2.82
600682,南京新百,2.81
002651,利君股份,2.8
600736,苏州高新,2.8
600129,太极集团,2.79
000338,潍柴动力,2.73
605186,健麾信息,2.71
603042,华脉科技,2.7
605055,迎丰股份,2.67
600703,三安光电,2.66
600382,广东明珠,2.66
603118,共进股份,2.66
002565,顺灏股份,2.65
002139,拓邦股份,2.64
600258,首旅酒店,2.59
600148,长春一东,2.57
600967,内蒙一机,2.57
002451,摩恩电气,2.56
002203,海亮股份,2.56
603025,大豪科技,2.56
002184,海得控制,2.56
002513,蓝丰生化,2.55
600770,综艺股份,2.55
603045,福达合金,2.53
600055,万东医疗,2.53
002187,广百股份,2.53
002612,朗姿股份,2.5
600215,派斯林,2.48
600379,宝光股份,2.47
600288,大恒科技,2.43
000636,风华高科,2.41
002073,软控股份,2.4
603511,爱慕股份,2.39
600728,佳都科技,2.38
002322,理工能科,2.38
002403,爱仕达,2.35
002188,中天服务,2.35
603759,海天股份,2.34
002245,蔚蓝锂芯,2.32
002632,道明光学,2.3
000821,京山轻机,2.29
002165,红 宝 丽,2.29
605218,伟时电子,2.29
002152,广电运通,2.26
600158,中体产业,2.25
002786,银宝山新,2.25
603949,雪龙集团,2.24
002973,侨银股份,2.24
002835,同为股份,2.22
601985,中国核电,2.21
002537,海联金汇,2.21
002520,日发精机,2.2
002376,新北洋,2.17
600072,中船科技,2.16
000650,仁和药业,2.15
603214,爱婴室,2.14
003013,地铁设计,2.14
002097,山河智能,2.13
000859,国风新材,2.12
002706,良信股份,2.12
600081,东风科技,2.11
600744,华银电力,2.11
002243,力合科创,2.1
600704,物产中大,2.09
002599,盛通股份,2.07
603826,坤彩科技,2.07
002845,同兴达,2.06
002681,奋达科技,2.06
002800,天顺股份,2.06
002562,兄弟科技,2.05
002587,奥拓电子,2.05
002846,英联股份,2.04
002892,科力尔,2.02
002708,光洋股份,2.01
002797,第一创业,1.98
002635,安洁科技,1.97
002062,宏润建设,1.97
000058,深 赛 格,1.96
603027,千禾味业,1.96
002111,威海广泰,1.95
600604,市北高新,1.95
002331,皖通科技,1.94
601727,上海电气,1.94
001236,弘业期货,1.94
002249,大洋电机,1.91
601789,宁波建工,1.9
600037,歌华有线,1.9
002301,齐心集团,1.87
603936,博敏电子,1.87
605577,龙版传媒,1.86
002077,大港股份,1.86
000617,中油资本,1.84
601921,浙版传媒,1.84
000856,冀东装备,1.84
600318,新力金融,1.84
002423,中粮资本,1.83
000823,超声电子,1.82
002510,天汽模,1.8
000155,川能动力,1.78
603982,泉峰汽车,1.77
003015,日久光电,1.76
002416,爱施德,1.76
002669,康达新材,1.75
002334,英威腾,1.75
000682,东方电子,1.75
002765,蓝黛科技,1.74
002148,北纬科技,1.72
002449,国星光电,1.71
603839,安正时尚,1.71
600109,国金证券,1.69
002387,维信诺,1.68
002617,露笑科技,1.67
002339,积成电子,1.66
600516,方大炭素,1.66
600006,东风股份,1.65
600860,京城股份,1.64
600499,科达制造,1.63
603238,诺邦股份,1.63
002255,海陆重工,1.62
002106,莱宝高科,1.61
600615,鑫源智造,1.61
002406,远东传动,1.61
603956,威派格,1.6
600468,百利电气,1.6
603912,佳力图,1.59
600787,中储股份,1.57
600635,大众公用,1.56
600749,西藏旅游,1.56
603093,南华期货,1.56
000875,吉电股份,1.55
002112,三变科技,1.53
002540,亚太科技,1.53
600099,林海股份,1.53
600480,凌云股份,1.52
000166,申万宏源,1.5
000837,秦川机床,1.5
603300,海南华铁,1.49
601022,宁波远洋,1.49
600616,金枫酒业,1.48
600110,诺德股份,1.47
002879,长缆科技,1.46
603038,华立股份,1.46
002500,山西证券,1.46
002137,实益达,1.45
002724,海洋王,1.44
002079,苏州固锝,1.42
603111,康尼机电,1.42
603569,长久物流,1.41
603165,荣晟环保,1.41
600643,爱建集团,1.41
000151,中成股份,1.39
603693,江苏新能,1.38
002011,盾安环境,1.38
603915,国茂股份,1.38
601177,杭齿前进,1.37
002673,西部证券,1.36
001289,龙源电力,1.36
601878,浙商证券,1.36
603033,三维股份,1.36
000521,长虹美菱,1.35
600655,豫园股份,1.34
000850,华茂股份,1.34
000096,广聚能源,1.33
600326,西藏天路,1.33
600050,中国联通,1.29
601798,蓝科高新,1.29
603768,常青股份,1.28
002660,茂硕电源,1.27
002237,恒邦股份,1.26
002552,宝鼎科技,1.25
002743,富煌钢构,1.24
600992,贵绳股份,1.22
600335,国机汽车,1.22
600173,卧龙新能,1.22
600523,贵航股份,1.21
601139,深圳燃气,1.2
002686,亿利达,1.2
600223,福瑞达,1.2
002040,南 京 港,1.2
600698,湖南天雁,1.19
002705,新宝股份,1.18
002427,尤夫股份,1.18
600328,中盐化工,1.18
000519,中兵红箭,1.17
000800,一汽解放,1.17
000531,穗恒运Ａ,1.16
603989,艾华集团,1.16
002440,闰土股份,1.16
002312,川发龙蟒,1.15
000913,钱江摩托,1.15
600539,狮头股份,1.14
002875,安奈儿,1.14
603070,万控智造,1.13
603029,天鹅股份,1.13
600796,钱江生化,1.13
600961,株冶集团,1.13
002276,万马股份,1.12
002678,珠江钢琴,1.1
002019,亿帆医药,1.09
600059,古越龙山,1.08
603329,上海雅仕,1.08
600995,南网储能,1.07
000970,中科三环,1.06
002337,赛象科技,1.05
603976,正川股份,1.05
003038,鑫铂股份,1.05
002196,方正电机,1.04
000852,石化机械,1.03
002840,华统股份,1.03
601901,方正证券,1.01
600731,湖南海利,1.01
601890,亚星锚链,1.0
000626,远大控股,0.99
601990,南京证券,0.99
000888,峨眉山Ａ,0.98
000403,派林生物,0.98
603519,立霸股份,0.98
002206,海 利 得,0.97
002531,天顺风能,0.97
002707,众信旅游,0.97
000506,招金黄金,0.95
601666,平煤股份,0.95
601218,吉鑫科技,0.94
603901,永创智能,0.94
600073,光明肉业,0.91
002386,天原股份,0.9
603987,康德莱,0.9
000576,甘化科工,0.9
600917,重庆燃气,0.9
002381,双箭股份,0.89
000713,国投丰乐,0.88
002101,广东鸿图,0.88
605158,华达新材,0.86
002576,通达动力,0.86
002140,东华科技,0.86
002358,森源电气,0.86
603153,上海建科,0.85
600101,明星电力,0.84
600507,方大特钢,0.84
600366,宁波韵升,0.82
603041,美思德,0.81
002917,金奥博,0.81
600876,凯盛新能,0.8
600621,华鑫股份,0.8
002030,达安基因,0.79
