代码,名称,今日涨幅
600397,江钨装备,10.02
002674,兴业科技,10.02
603679,华体科技,10.01
600667,太极实业,9.99
603001,奥康国际,9.99
600888,新疆众和,6.83
600246,万通发展,5.91
600366,宁波韵升,5.89
600184,光电股份,5.81
603995,甬金股份,5.57
002645,华宏科技,5.49
603065,宿迁联盛,5.47
000970,中科三环,4.7
603166,福达股份,4.3
603315,福鞍股份,4.0
000759,中百集团,3.47
603588,高能环境,3.22
603269,海鸥股份,3.19
000737,北方铜业,2.93
605208,永茂泰,2.79
002171,楚江新材,2.53
600110,诺德股份,2.03
000519,中兵红箭,1.8
603002,宏昌电子,1.64
000630,铜陵有色,1.19
603429,集友股份,1.17
002254,泰和新材,0.65
603020,爱普股份,0.5
002552,宝鼎科技,0.32
002446,盛路通信,0.17
603618,杭电股份,0.08
002585,双星新材,-0.07
600063,皖维高新,-0.24
600579,中化装备,-1.73
002735,王子新材,-1.85
600176,中国巨石,-2.01
000050,深天马Ａ,-2.19
000823,超声电子,-2.31
600186,莲花控股,-2.59
603488,展鹏科技,-2.66
600237,铜峰电子,-2.87
600552,凯盛科技,-3.36
002106,莱宝高科,-4.8
003036,泰坦股份,-5.72
002700,万憬能源,-5.77
601636,旗滨集团,-7.27
600707,彩虹股份,-7.5
