代码,名称,今日涨幅
000925,众合科技,10.05
002313,日海智能,10.05
000906,浙商中拓,10.03
603390,通达电气,10.02
002176,江特电机,10.02
002810,山东赫达,10.01
603967,中创物流,10.01
003036,泰坦股份,9.99
600499,科达制造,9.99
603066,音飞储存,9.99
002331,皖通科技,9.99
600633,浙数文化,9.99
603060,国检集团,9.95
600770,综艺股份,9.94
600331,宏达股份,7.74
603738,泰晶科技,7.59
000593,德龙汇能,7.08
601636,旗滨集团,6.47
603399,永杉锂业,6.14
002606,大连电瓷,5.17
603032,德新科技,5.03
603125,常青科技,5.0
003018,金富科技,4.58
600783,鲁信创投,4.43
603336,宏辉果蔬,4.16
603045,福达合金,4.1
000404,长虹华意,3.82
603538,美诺华,3.65
600961,株冶集团,3.64
002386,天原股份,3.32
600678,四川金顶,3.31
601339,百隆东方,3.27
603041,美思德,3.27
605069,正和生态,2.63
002798,帝欧水华,2.6
000636,风华高科,2.57
002752,昇兴股份,2.48
002293,罗莱生活,2.37
605122,四方新材,2.2
603836,海程邦达,2.06
600769,祥龙电业,1.87
600507,方大特钢,1.8
002655,共达电声,1.78
002064,华峰化学,1.67
002998,优彩资源,1.61
000066,中国长城,1.61
001313,粤海饲料,1.55
600736,苏州高新,1.55
603317,天味食品,1.52
002079,苏州固锝,1.42
600986,浙文互联,1.4
603730,岱美股份,1.39
002705,新宝股份,1.35
002952,亚世光电,1.31
603276,恒兴新材,1.28
002327,富安娜,1.25
600109,国金证券,1.17
600182,S佳通,1.16
600330,天通股份,1.13
600640,国脉文化,1.1
603237,五芳斋,1.08
603181,皇马科技,1.03
003000,劲仔食品,0.98
600596,新安股份,0.8
600661,昂立教育,0.8
002658,雪迪龙,0.79
600059,古越龙山,0.78
600461,洪城环境,0.78
600292,远达环保,0.76
605108,同庆楼,0.76
600618,氯碱化工,0.69
000682,东方电子,0.52
600874,创业环保,0.48
600126,杭钢股份,0.48
002212,天融信,0.39
002730,电光科技,0.32
601061,中信金属,0.29
600133,东湖高新,0.11
605077,华康股份,0.0
002617,露笑科技,0.0
603976,正川股份,-0.05
603115,海星股份,-0.07
002667,威领股份,-0.09
002243,力合科创,-0.11
605183,确成股份,-0.25
002242,九阳股份,-0.35
000685,中山公用,-0.77
603637,镇海股份,-0.85
600578,京能电力,-0.9
600889,南京化纤,-0.94
600559,老白干酒,-1.06
601777,千里科技,-1.11
603903,中持股份,-1.74
603466,风语筑,-1.75
600233,圆通速递,-2.01
600186,莲花控股,-3.28
002301,齐心集团,-3.76
603709,中源家居,-4.87
000715,中兴商业,-5.75
603315,福鞍股份,-6.3
002448,中原内配,-7.65
601512,中新集团,-9.87
