代码,名称,今日涨幅
000417,合百集团,10.05
002169,智光电气,10.02
002272,川润股份,10.01
601133,柏诚股份,10.01
002782,可立克,10.0
603779,威龙股份,10.0
600604,市北高新,9.98
002654,万润科技,9.98
603916,苏博特,8.58
603439,贵州三力,7.91
603115,海星股份,6.5
601609,金田股份,6.27
603989,艾华集团,6.24
600909,华安证券,5.75
603567,珍宝岛,5.36
601566,九牧王,5.18
000636,风华高科,5.04
003018,金富科技,5.02
002387,维信诺,4.94
603272,联翔股份,4.9
603520,司太立,4.72
000670,盈方微,4.68
002871,伟隆股份,4.66
600667,太极实业,4.5
600184,光电股份,4.48
002429,兆驰股份,4.46
002226,江南化工,4.19
002317,众生药业,3.94
600226,亨通股份,3.79
002185,华天科技,3.79
603725,天安新材,3.72
002030,达安基因,3.61
002856,美芝股份,3.5
603023,威帝股份,3.41
002208,合肥城建,3.03
600869,远东股份,3.02
603015,弘讯科技,2.98
002584,西陇科学,2.92
001330,博纳影业,2.86
002177,御银股份,2.64
603823,百合花,2.61
603108,润达医疗,2.59
003013,地铁设计,2.56
603223,恒通股份,2.49
000672,上峰水泥,2.42
603311,金海高科,2.36
600589,大位科技,2.29
603956,威派格,2.26
600246,万通发展,2.08
603711,香飘飘,2.03
000429,粤高速Ａ,2.0
600999,招商证券,1.97
600917,重庆燃气,1.81
002887,绿茵生态,1.77
603229,奥翔药业,1.63
600577,精达股份,1.59
605500,森林包装,1.55
603706,东方环宇,1.54
600481,双良节能,1.53
600903,贵州燃气,1.44
002861,瀛通通讯,1.38
002643,万润股份,1.33
002635,安洁科技,1.19
600222,太龙药业,1.02
003025,思进智能,0.89
603191,望变电气,0.87
605303,园林股份,0.84
600197,伊力特,0.81
603333,尚纬股份,0.69
600888,新疆众和,0.44
000411,英特集团,0.42
600151,航天机电,0.38
600333,长春燃气,0.16
603125,常青科技,0.14
603677,奇精机械,0.12
002678,珠江钢琴,0.0
603053,成都燃气,-0.3
002845,同兴达,-0.43
600730,中国高科,-1.26
002119,康强电子,-1.67
605218,伟时电子,-1.69
000026,飞亚达,-1.89
002194,武汉凡谷,-1.98
002354,天娱数科,-2.24
600640,国脉文化,-2.33
601222,林洋能源,-3.07
001322,箭牌家居,-3.12
000685,中山公用,-3.26
603999,读者传媒,-3.36
603466,风语筑,-3.49
002067,景兴纸业,-3.6
002552,宝鼎科技,-3.78
002893,京能热力,-3.94
600996,贵广网络,-4.08
600186,莲花控股,-4.58
603206,嘉环科技,-4.66
000404,长虹华意,-5.11
601728,中国电信,-6.46
000600,建投能源,-6.62
603636,南威软件,-6.66
