代码,名称,今日涨幅
603020,爱普股份,10.04
601233,桐昆股份,10.01
600869,远东股份,9.93
603976,正川股份,8.76
000920,沃顿科技,6.04
002636,金安国纪,5.99
600110,诺德股份,5.89
002171,楚江新材,5.51
600397,江钨装备,3.23
002378,章源钨业,3.0
002057,中钢天源,2.82
600897,厦门空港,2.73
002167,东方锆业,2.53
003036,泰坦股份,2.46
601328,交通银行,2.44
002119,康强电子,2.44
601187,厦门银行,2.3
600573,惠泉啤酒,2.1
601658,邮储银行,1.96
603060,国检集团,1.6
601838,成都银行,1.57
600901,江苏金租,1.52
601988,中国银行,1.45
601921,浙版传媒,1.32
601009,南京银行,1.28
600000,浦发银行,1.26
603303,得邦照明,1.24
600015,华夏银行,1.16
601825,沪农商行,0.91
603823,百合花,0.89
002842,翔鹭钨业,0.89
603586,金麒麟,0.77
000521,长虹美菱,0.69
002824,和胜股份,-0.03
600459,贵研铂业,-0.48
603311,金海高科,-1.08
002125,湘潭电化,-1.42
002129,TCL中环,-1.48
000048,京基智农,-3.57
600353,旭光电子,-4.18
603886,元祖股份,-4.28
000823,超声电子,-4.4
600667,太极实业,-6.23
605006,山东玻纤,-7.5
603155,新亚强,-9.99
