代码,名称,今日涨幅
000949,新乡化纤,10.06
002546,新联电子,10.05
002606,大连电瓷,10.05
002339,积成电子,10.04
600189,泉阳泉,10.04
600550,保变电气,10.03
001376,百通能源,10.02
603078,江化微,10.02
002112,三变科技,10.02
600312,平高电气,10.0
603926,铁流股份,10.0
600302,标准股份,10.0
600671,天目药业,9.99
000506,招金黄金,9.99
600382,广东明珠,9.99
000048,京基智农,9.99
600785,新华百货,9.99
600774,汉商集团,9.98
603115,海星股份,9.98
601700,风范股份,9.97
600268,国电南自,9.97
002283,天润工业,9.94
603759,海天股份,9.32
002545,东方铁塔,9.3
002350,北京科锐,8.89
600686,金龙汽车,8.82
603037,凯众股份,8.18
002582,好想你,8.11
002443,金洲管道,7.72
000338,潍柴动力,7.69
002452,长高电新,7.58
002119,康强电子,7.46
002824,和胜股份,7.21
002246,北化股份,7.2
000571,新大洲A,7.11
600176,中国巨石,7.07
603191,望变电气,7.07
002454,松芝股份,6.98
603618,杭电股份,6.93
002378,章源钨业,6.77
002601,龙佰集团,6.38
600230,沧州大化,6.34
002627,三峡旅游,6.24
000682,东方电子,6.15
605336,帅丰电器,6.14
000833,粤桂股份,6.1
603823,百合花,6.0
002810,山东赫达,6.0
002182,宝武镁业,5.88
002478,常宝股份,5.8
000636,风华高科,5.73
002953,日丰股份,5.58
600273,嘉化能源,5.45
002258,利尔化学,5.42
002698,博实股份,5.41
600333,长春燃气,5.39
601163,三角轮胎,5.34
603022,新通联,5.27
600851,海欣股份,5.26
002427,尤夫股份,5.25
603172,万丰股份,5.17
600517,国网英大,5.17
002082,万邦德,5.13
601339,百隆东方,5.0
603798,康普顿,4.98
600510,黑牡丹,4.82
600295,鄂尔多斯,4.82
600348,华阳股份,4.74
002090,金智科技,4.73
603577,汇金通,4.73
600452,涪陵电力,4.71
002963,豪尔赛,4.7
600744,华银电力,4.68
002062,宏润建设,4.64
600638,新黄浦,4.6
002733,雄韬股份,4.51
000862,银星能源,4.43
002734,利民股份,4.41
002692,远程股份,4.33
000782,恒申新材,4.32
000554,泰山石油,4.23
603730,岱美股份,4.17
002842,翔鹭钨业,4.15
600379,宝光股份,4.02
600969,郴电国际,3.95
603599,广信股份,3.92
603073,彩蝶实业,3.92
002852,道道全,3.9
601226,华电科工,3.89
603058,永吉股份,3.88
002357,富临运业,3.87
605066,天正电气,3.86
603050,科林电气,3.84
603697,有友食品,3.83
603966,法兰泰克,3.8
600201,生物股份,3.8
000635,英 力 特,3.79
001258,立新能源,3.78
601808,中海油服,3.78
002215,诺 普 信,3.72
603725,天安新材,3.58
000060,中金岭南,3.56
600731,湖南海利,3.55
002688,金河生物,3.53
001387,雪祺电气,3.52
600578,京能电力,3.48
000823,超声电子,3.48
002296,辉煌科技,3.46
603980,吉华集团,3.45
000151,中成股份,3.45
600278,东方创业,3.34
002167,东方锆业,3.34
600158,中体产业,3.28
600538,国发股份,3.27
603808,歌力思,3.2
002696,百洋股份,3.14
603637,镇海股份,3.08
002440,闰土股份,3.08
002441,众业达,3.07
000899,赣能股份,3.06
002237,恒邦股份,3.06
603626,科森科技,3.06
000035,中国天楹,3.03
600995,南网储能,2.98
601798,蓝科高新,2.98
600869,远东股份,2.96
002893,京能热力,2.94
600780,通宝能源,2.88
000722,湖南发展,2.86
002322,理工能科,2.82
002560,通达股份,2.81
603970,中农立华,2.81
002911,佛燃能源,2.81
000531,穗恒运Ａ,2.77
000037,深南电A,2.73
002806,华锋股份,2.72
600032,浙江新能,2.72
600596,新安股份,2.71
002493,荣盛石化,2.69
600320,振华重工,2.68
603029,天鹅股份,2.59
002969,嘉美包装,2.59
002077,大港股份,2.58
002116,中国海诚,2.58
600526,菲达环保,2.57
603989,艾华集团,2.57
002540,亚太科技,2.55
000920,沃顿科技,2.54
002056,横店东磁,2.52
002053,云南能投,2.51
600210,紫江企业,2.51
002671,龙泉股份,2.51
003018,金富科技,2.49
002942,新农股份,2.38
603219,富佳股份,2.37
600509,天富能源,2.34
600894,广日股份,2.34
002548,金新农,2.34
600246,万通发展,2.33
600986,浙文互联,2.31
603329,上海雅仕,2.3
002286,保龄宝,2.29
601886,江河集团,2.29
605368,蓝天燃气,2.28
002645,华宏科技,2.26
603566,普莱柯,2.24
600148,长春一东,2.22
603201,XD常润股,2.2
603113,金能科技,2.15
603790,雅运股份,2.12
603332,苏州龙杰,2.1
603693,江苏新能,2.09
600084,中信尼雅,2.08
000713,国投丰乐,2.06
603320,迪贝电气,2.03
600352,浙江龙盛,2.02
000159,国际实业,2.02
603238,诺邦股份,2.01
