code,name
000036,华联控股
000039,中集集团
000061,农 产 品
000301,东方盛虹
000411,英特集团
000561,烽火电子
000589,贵州轮胎
000700,模塑科技
000703,恒逸石化
000863,三湘印象
000917,电广传媒
000936,华西股份
000967,盈峰环境
000973,佛塑科技
000987,越秀资本
001216,华瓷股份
002083,孚日股份
002117,东港股份
002177,御银股份
002187,广百股份
002196,方正电机
002201,九鼎新材
002203,海亮股份
002243,力合科创
002272,川润股份
002278,神开股份
002293,罗莱生活
002334,英威腾
002347,泰尔股份
002361,神剑股份
002363,隆基机械
002367,康力电梯
002434,万里扬
002465,海格通信
002483,润邦股份
002493,荣盛石化
002532,天山铝业
002538,司尔特
002571,德力股份
002588,史丹利
002668,TCL智家
002674,兴业科技
002698,博实股份
002701,奥瑞金
002716,湖南白银
002758,浙农股份
002763,汇洁股份
002969,嘉美包装
600000,浦发银行
600028,中国石化
600125,铁龙物流
600192,长城电工
600230,沧州大化
600246,万通发展
600295,鄂尔多斯
600320,振华重工
600354,敦煌种业
600409,三友化工
600435,北方导航
600682,南京新百
600736,苏州高新
600765,中航重机
600768,宁波富邦
600776,东方通信
600877,电科芯片
600889,南京化纤
600955,维远股份
600989,宝丰能源
601233,桐昆股份
601600,中国铝业
601700,风范股份
601857,中国石油
603017,中衡设计
603028,赛福天
603085,天成自控
603123,翠微股份
603225,新凤鸣
603359,东珠生态
603458,勘设股份
603577,汇金通
603608,天创时尚
603730,岱美股份
603809,豪能股份
603876,鼎胜新材
603915,国茂股份
603926,铁流股份
603936,博敏电子
605007,五洲特纸
605055,迎丰股份
605069,正和生态
605155,西大门
605222,起帆电缆
605555,德昌股份
688488,艾迪药业
688556,高测股份
