代码,名称,今日涨幅
002177,御银股份,10.06
603331,百达精工,10.04
001299,美能能源,10.02
600135,乐凯胶片,10.02
003039,顺控发展,10.01
603278,大业股份,10.01
000672,上峰水泥,9.99
002361,神剑股份,9.97
000559,万向钱潮,9.62
605167,利柏特,8.81
600416,湘电股份,7.49
002342,巨力索具,7.23
603626,科森科技,7.22
002969,嘉美包装,6.84
002471,中超控股,6.79
600973,宝胜股份,6.41
600115,中国东航,5.82
002871,伟隆股份,5.82
000919,金陵药业,5.58
600230,沧州大化,5.53
000878,云南铜业,5.5
603660,苏州科达,5.25
002094,青岛金王,5.23
600638,新黄浦,5.2
603028,赛福天,4.72
600029,南方航空,4.57
002612,朗姿股份,4.55
002367,康力电梯,4.54
600843,上工申贝,4.41
603332,苏州龙杰,4.2
002465,海格通信,4.17
600226,亨通股份,4.1
600273,嘉化能源,3.68
000630,铜陵有色,3.62
000700,模塑科技,3.53
002152,广电运通,3.45
000417,合百集团,3.32
601111,中国国航,3.31
603648,畅联股份,3.22
600236,桂冠电力,3.16
002115,三维通信,3.07
600176,中国巨石,3.01
600889,南京化纤,2.92
600686,金龙汽车,2.9
002196,方正电机,2.85
600435,北方导航,2.8
002246,北化股份,2.8
603123,翠微股份,2.63
603700,宁水集团,2.57
002530,金财互联,2.47
603993,洛阳钼业,2.46
603206,嘉环科技,2.31
000758,中色股份,2.31
000978,桂林旅游,2.26
603926,铁流股份,2.22
603057,紫燕食品,2.21
000425,徐工机械,2.21
000048,京基智农,2.15
603936,博敏电子,2.09
002340,格林美,2.08
002180,纳思达,2.02
601600,中国铝业,1.92
003037,三和管桩,1.89
002582,好想你,1.84
600571,信雅达,1.79
600372,中航机载,1.74
002111,威海广泰,1.74
600523,贵航股份,1.68
601857,中国石油,1.56
600481,双良节能,1.55
600499,科达制造,1.54
002609,捷顺科技,1.53
603798,康普顿,1.48
002579,中京电子,1.42
002097,山河智能,1.31
002376,新北洋,1.31
002027,分众传媒,1.1
002416,爱施德,1.04
603876,鼎胜新材,0.94
002194,武汉凡谷,0.93
002588,史丹利,0.91
600271,航天信息,0.86
600869,远东股份,0.75
600000,浦发银行,0.4
600641,万业企业,0.4
600877,电科芯片,0.34
600350,山东高速,0.31
603500,祥和实业,0.25
000863,三湘印象,0.16
600736,苏州高新,0.15
600765,中航重机,-0.1
600061,国投资本,-0.13
600552,凯盛科技,-0.24
600039,四川路桥,-0.3
600728,佳都科技,-0.6
600671,天目药业,-0.63
603037,凯众股份,-0.69
002171,楚江新材,-0.9
603025,大豪科技,-0.99
605069,正和生态,-1.01
603085,天成自控,-1.09
600295,鄂尔多斯,-1.12
002293,罗莱生活,-1.44
600682,南京新百,-1.69
600143,金发科技,-2.3
600776,东方通信,-2.31
002276,万马股份,-2.37
000061,农 产 品,-2.56
002434,万里扬,-2.56
002100,天康生物,-3.03
600192,长城电工,-3.61
000411,英特集团,-3.63
600810,神马股份,-3.85
603458,勘设股份,-4.02
002169,智光电气,-5.47
002591,恒大高新,-9.98
