代码,名称,今日涨幅
002910,庄园牧场,10.04
600769,祥龙电业,10.02
002057,中钢天源,10.02
600078,澄星股份,10.02
000048,京基智农,10.02
002805,丰元股份,10.01
002601,龙佰集团,10.01
603002,宏昌电子,10.01
600869,远东股份,10.01
603989,艾华集团,10.0
000823,超声电子,10.0
603588,高能环境,9.99
000519,中兵红箭,9.98
600703,三安光电,9.98
600459,贵研铂业,9.58
002378,章源钨业,9.19
600176,中国巨石,9.12
600888,新疆众和,8.75
600226,亨通股份,8.4
600906,财达证券,8.12
002051,中工国际,8.0
600667,太极实业,7.89
002106,莱宝高科,7.68
002491,通鼎互联,7.66
600641,万业企业,7.65
603995,甬金股份,7.44
603001,奥康国际,6.98
603181,皇马科技,6.95
002171,楚江新材,6.83
603618,杭电股份,6.45
002515,金字火腿,6.13
600909,华安证券,6.13
002669,康达新材,6.03
002552,宝鼎科技,5.93
600707,彩虹股份,5.89
603201,XD常润股,5.76
600999,招商证券,5.76
601696,中银证券,5.73
002023,海特高新,5.4
603318,水发燃气,5.04
603429,集友股份,5.02
002824,和胜股份,4.69
600063,皖维高新,4.61
000759,中百集团,4.47
601636,旗滨集团,4.1
002579,中京电子,4.04
000050,深天马Ａ,3.8
002137,实益达,3.79
000795,英洛华,3.46
600179,安通控股,3.46
600237,铜峰电子,3.28
002203,海亮股份,3.06
002584,西陇科学,2.82
603339,四方科技,2.29
603519,立霸股份,1.69
600186,莲花控股,0.84
603386,骏亚科技,0.61
002446,盛路通信,0.34
002645,华宏科技,-0.36
002585,双星新材,-1.68
000636,风华高科,-2.17
600110,诺德股份,-2.39
603315,福鞍股份,-2.47
603679,华体科技,-3.13
